,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
192,0xca93e9077c48cc7ab817390edd32f85ec6892797,AAVE,USDC,0.003,13.03272777837919,2.048651177438372,682.8837258127908,2.438117269942403e-07,AAVE/USDC - 0.3%,8.308407835933859e-07
193,0x93c1bfc25209cb45e234ab85624ac87de7c3fb15,AAVE,DAI,0.01,12.68769479426328,0.19649238284931705,19.649238284931705,2.373569702343521e-07,AAVE/DAI - 1.0%,7.9688476382583e-08
194,0xa99638e4ac81d4ce32c945c1415f89ab8d86bf2c,USDC,sUSD,0.01,12.174959277753935,0.0,0.0,2.2776489297338023e-07,USDC/sUSD - 1.0%,0.0
195,0xb0eca217602b031e03956553fb510085c9f2df28,WETH,DOG,0.003,12.02226546302205,0.37759960160895256,125.86653386965087,2.249083503290322e-07,WETH/DOG - 0.3%,1.531374321021891e-07
196,0xef832c96bae80b0d47dcb75695ff05b4162cb7c8,WETH,OPDOGE,0.003,11.967361259111327,18.758650748475976,6252.883582825325,2.2388122162640368e-07,WETH/OPDOGE - 0.3%,7.60766592140217e-06
197,0xb9b1c9f55a71b839609c86cefec5c5bde89fe7e7,DCN,WETH,0.0005,11.865919732110635,27.767294081877523,55534.588163755056,2.2198348891015665e-07,DCN/WETH - 0.05%,1.126116701523994e-05
198,0x206a3a16181e2adde815602b5be26db669283d02,WAD,USDT,0.01,11.235790374660418,20.987025444865267,2098.7025444865267,2.1019524860603708e-07,WAD/USDT - 1.0%,8.511395200525686e-06
199,0xe20cb90ccdb66884c37f53a8f6c75fc14b299726,OP,WETH,0.003,10.59108168872622,0.03177324506617866,10.59108168872622,1.9813426330819542e-07,OP/WETH - 0.3%,1.2885802407158309e-08
200,0xa5856c55712fe7c34f8a662eaaeae8a1ad76be90,WETH,OMU,0.0005,9.847878177920544,0.0029774516228521118,5.954903245704224,1.8423067117007667e-07,WETH/OMU - 0.05%,1.207520857893748e-09
201,0xb0a16b7ce66d7cbb070c4b13e5895fb09879c6f8,VELO,DAI,0.003,9.608180124069346,21.935105578049278,7311.701859349758,1.797464835571373e-07,VELO/DAI - 0.3%,8.895895381539022e-06
202,0x680b4eb8b9b8533d503a545adad4af9f00df5f05,WETH,THIRM,0.01,9.067956103640045,2.69946621210637,269.946621210637,1.6964016094959027e-07,WETH/THIRM - 1.0%,1.0947825266102608e-06
203,0x0fcd58c457d71bf630a44a41437537e0d5be7ed8,STG,WETH,0.01,8.944465139905693,0.051541253742942265,5.154125374294226,1.6732993505918196e-07,STG/WETH - 1.0%,2.0902823099291553e-08
204,0x22fc5dc36811d15fafde7cc7900ae73a538e59e0,sUSD,USDT,0.01,8.41184450186161,0.06762323354849724,6.762323354849724,1.5736585387813147e-07,sUSD/USDT - 1.0%,2.7424954980778207e-08
205,0x25becf2f8bbcc18182e0f2f3e14af7b878efa422,WETH,SPANK,0.01,6.97198968812962,15.44201156322169,1544.201156322169,1.3042955207496242e-07,WETH/SPANK - 1.0%,6.262589212146945e-06
206,0xeeeecc8a946aa0b0a058441fca2d376ce06eb86f,WETH,HOP,0.01,6.287111390549341,5.955863136521655,595.5863136521655,1.1761708768888516e-07,WETH/HOP - 1.0%,2.4154318645359747e-06
207,0xceb488e01c8e2e669c40b330bfc1440921c9ebe2,WBTC,sUSD,0.01,6.278673976254797,0.2719071910040274,27.19071910040275,1.1745924348424127e-07,WBTC/sUSD - 1.0%,1.1027340267011451e-07
208,0x4f3c43a8703099a1f21010a04e0e3fe3f6070edd,QI,WETH,0.01,6.15861263773667,16.297565221910205,1629.7565221910204,1.1521317782652789e-07,QI/WETH - 1.0%,6.6095640472002275e-06
