,id,token0,token1,feeTier,totalValueLockedUSD,fees_usd_t90d,volume_usd_t90d,tvl_share,pool,fee_apr_plus10m
3462,0x57af956d3e2cca3b86f3d8c6772c03ddca3eaacb,PENDLE,WETH,0.003,181.1240463342253,0.0,0.0,4.604699678573638e-08,PENDLE/WETH - 0.3%,0.0
3463,0x71fe5ddd5bb85801327780b78b24255f3c27f7fa,DPI,DAI,0.01,180.78227246509215,0.0,0.0,4.596010793485248e-08,DPI/DAI - 1.0%,0.0
3464,0x03041c580199f865d5ab69427990a4570a80533b,TRUST,WETH,0.01,180.41695937215212,0.0,0.0,4.58672347291305e-08,TRUST/WETH - 1.0%,0.0
3465,0xf5e40fe622b06c2f08d179ccd77b192c124d238c,DIG,WETH,0.003,180.10111057264697,0.0,0.0,4.578693678443488e-08,DIG/WETH - 0.3%,0.0
3466,0x3482296547783cb714c49e13717cd163b2951ba8,Subs,DAI,0.003,179.8807806019011,0.029863047065917872,9.954349021972625,4.573092250217876e-08,Subs/DAI - 0.3%,1.2110906791463281e-08
3467,0x3236320b2ff5ed677050136c9a40424271b251ad,WETH,APED,0.0001,179.7282994023165,0.0,0.0,4.5692157349515364e-08,WETH/APED - 0.01%,0.0
3468,0x540c2574ce5c768f64108884d3d126910eae83de,DEFISOCKS,WETH,0.01,179.69382699665485,1.6501325288842732,165.0132528884273,4.568339346208669e-08,DEFISOCKS/WETH - 1.0%,6.692083892303034e-07
3469,0xee746572fa6414bca20b6ea6e53f542ff2f2b93b,TRES,USDT,0.0005,179.61291735607088,0.0,0.0,4.566282387988428e-08,TRES/USDT - 0.05%,0.0
3470,0x32ecca0fe3a5fa54f4fc64469ff5ef8aec76c12b,WETH,RAC,0.003,179.21928963813306,0.682825812691219,227.6086042304063,4.556275227354874e-08,WETH/RAC - 0.3%,2.769188388939016e-07
3471,0xa5273840b68110031a5f83617cd992a965683a41,USDC,ETH2x-FLI,0.01,178.36002869329974,0.0,0.0,4.534430316772522e-08,USDC/ETH2x-FLI - 1.0%,0.0
3472,0xf76f1022075b757d1455b32a491b2ea27423f8b1,WETH,STONK,0.0005,178.3244785488048,0.0,0.0,4.5335265287761614e-08,WETH/STONK - 0.05%,0.0
3473,0xa39251273f88fe3847aa45452e7fae8e0188a966,LEASH,DAI,0.01,178.15900046613558,0.0,0.0,4.5293195949675394e-08,LEASH/DAI - 1.0%,0.0
