,date,protocol,chain,usd_value,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
272340,2023-01-06 00:00:00,orbit-bridge,Heco,1362430.2768,12326.033700000029,12326.033700000029,1,1,-96910.12289243759,-1,96910.12289243759,12326.033700000029,1,12326.033700000029,8510.589531214395,1,8510.589531214395,-49488.356276533275,-1,49488.356276533275,-340494.48342054785,-1,340494.48342054785,-96910.12289243759,-1,96910.12289243759,-96910.12289243759,-1,96910.12289243759,0.9047093205349728
272341,2023-01-06 00:00:00,orbit-bridge,Klaytn,1368546.14731,9918.868916863014,9918.868916863014,1,1,-1611972.7992079677,-1,1611972.7992079677,9918.868916863014,1,9918.868916863014,15262.635784856455,1,15262.635784856455,-68421.64673077778,-1,68421.64673077778,-452642.51868187235,-1,452642.51868187235,-1611972.7992079677,-1,1611972.7992079677,-1611972.7992079677,-1,1611972.7992079677,0.7247741653695375
272342,2023-01-06 00:00:00,orbit-bridge,Polygon,353654.83246,636.6394089100875,636.6394089100875,1,1,143208.18902865867,1,143208.18902865867,636.6394089100875,1,636.6394089100875,-11264.346038977757,-1,11264.346038977757,20994.28576935854,1,20994.28576935854,92519.89135792255,1,92519.89135792255,143208.18902865867,1,143208.18902865867,143208.18902865867,1,143208.18902865867,0.18001716659197475
272343,2023-01-06 00:00:00,orbit-bridge,Ripple,17999755.38601,68834.76678946336,68834.76678946336,1,1,-10522800.678121949,-1,10522800.678121949,68834.76678946336,1,68834.76678946336,690.4244330674264,1,690.4244330674264,-482602.5780101154,-1,482602.5780101154,-3685424.124321486,-1,3685424.124321486,-10522800.678121949,-1,10522800.678121949,-10522800.678121949,-1,10522800.678121949,0.3824205680204077
272344,2023-01-06 00:00:00,origin-dollar,Ethereum,49096721.66585,2759.6792921225297,2759.6792921225297,1,1,-247894447.17762655,-1,247894447.17762655,2759.6792921225297,1,2759.6792921225297,1015649.9427373863,1,1015649.9427373863,-3348973.1721956683,-1,3348973.1721956683,7244886.7342871055,1,7244886.7342871055,-17710768.59965339,-1,17710768.59965339,-247046631.50754043,-1,247046631.50754043,0.005620903389242113
272347,2023-01-06 00:00:00,osmosis,Osmosis,152825128.42802,-2126806.3987399936,-2126806.3987399936,1,1,-990716286.54776,-1,990716286.54776,-2126806.3987399936,-1,2126806.3987399936,2952621.8151299953,1,2952621.8151299953,-30212784.906619996,-1,30212784.906619996,-64319739.28154001,-1,64319739.28154001,-10001612.22319001,-1,10001612.22319001,-990716286.54776,-1,990716286.54776,-1.3916601416381014
272348,2023-01-06 00:00:00,ouchi-finance,Ethereum,13493235.52683,0.0,0.0,1,1,6459838.600482092,1,6459838.600482092,0.0,1,0.0,1467023.2079048045,1,1467023.2079048045,1773265.1176585366,1,1773265.1176585366,3164861.4278156133,1,3164861.4278156133,7321209.992028449,1,7321209.992028449,6459838.600482092,1,6459838.600482092,0.0
272349,2023-01-06 00:00:00,outcome-finance,Boba,179553.27138,0.0,0.0,1,1,-607094.3890441594,-1,607094.3890441594,0.0,1,0.0,0.0,1,0.0,179553.27137999987,1,179553.27137999987,-6383.374069275432,-1,6383.374069275432,-133795.81279387302,-1,133795.81279387302,-607094.3890441594,-1,607094.3890441594,0.0
272350,2023-01-06 00:00:00,outcome-finance,Ethereum,12919124.16004,0.0,0.0,1,1,-2995068.655138403,-1,2995068.655138403,0.0,1,0.0,-4450.105140593007,-1,4450.105140593007,12919124.16004,1,12919124.16004,4545911.370498101,1,4545911.370498101,4561199.410567891,1,4561199.410567891,-5057615.087586569,-1,5057615.087586569,0.0
272351,2023-01-06 00:00:00,outcome-finance,Polygon,176371.50264,0.0,0.0,1,1,-9893208.502598781,-1,9893208.502598781,0.0,1,0.0,0.0,1,0.0,176371.50264,1,176371.50264,-84744.72651035205,-1,84744.72651035205,-185933.49350572296,-1,185933.49350572296,-9615965.156013789,-1,9615965.156013789,0.0
272352,2023-01-06 00:00:00,pancakeswap,Aptos,26613132.91826,-870070.4952269763,-870070.4952269763,1,1,26536107.321260042,1,26536107.321260042,-870070.4952269763,-1,870070.4952269763,657261.0444542204,1,657261.0444542204,15779223.494031198,1,15779223.494031198,26536107.321260042,1,26536107.321260042,26536107.321260042,1,26536107.321260042,26536107.321260042,1,26536107.321260042,-3.26932758311216
272329,2023-01-06 00:00:00,okcswap,OKExChain,23260414.51292,4693.728825117262,4693.728825117262,1,1,8900734.74192461,1,8900734.74192461,4693.728825117262,1,4693.728825117262,81855.43260976778,1,81855.43260976778,5700113.876365527,1,5700113.876365527,8934665.814270481,1,8934665.814270481,8900734.74192461,1,8900734.74192461,8900734.74192461,1,8900734.74192461,0.020179042048068963
272506,2023-01-06 00:00:00,solo-top,Heco,6437894.5585,-45833.7145999996,-45833.7145999996,1,1,-75983652.47651,-1,75983652.47651,-45833.7145999996,-1,45833.7145999996,83382.45703000017,1,83382.45703000017,-195104.37220000383,-1,195104.37220000383,-944551.1794999959,-1,944551.1794999959,-1496261.902650009,-1,1496261.902650009,-76079327.72530001,-1,76079327.72530001,-0.7119363975833528
272754,2023-01-06 00:00:00,yield-yak-aggregator,Avalanche,24359142.89794,-35916.92316895012,-35916.92316895012,1,1,-173486069.05541772,-1,173486069.05541772,-35916.92316895012,-1,35916.92316895012,-906959.1098221163,-1,906959.1098221163,-608102.5448663404,-1,608102.5448663404,-12784609.66056635,-1,12784609.66056635,-16369990.994902084,-1,16369990.994902084,-173486069.05541772,-1,173486069.05541772,-0.14744740124656658
272508,2023-01-06 00:00:00,solo-top,Polygon,69831.25083,251.32399000000441,251.32399000000441,1,1,-9220271.2151,-1,9220271.2151,251.32399000000441,1,251.32399000000441,-11598.109650000639,-1,11598.109650000639,-23119.28570999988,-1,23119.28570999988,-64164.21064000117,-1,64164.21064000117,-210913.56032999922,-1,210913.56032999922,-9280799.79452,-1,9280799.79452,0.35990188778350485
272650,2023-01-06 00:00:00,tokensfarm,Fantom,2867.70273,-0.0013199999998505518,-0.0013199999998505518,1,1,-746166.96635,-1,746166.96635,-0.0013199999998505518,-1,0.0013199999998505518,-0.0018199999999524152,-1,0.0018199999999524152,-0.02028999999993175,-1,0.02028999999993175,-259.2498700000001,-1,259.2498700000001,-1253.92533,-1,1253.92533,-746166.96635,-1,746166.96635,-4.602987562279692e-05
272651,2023-01-06 00:00:00,tokensfarm,Polygon,3413456.75859,-32289.886759999674,-32289.886759999674,1,1,812900.9544800003,1,812900.9544800003,-32289.886759999674,-1,32289.886759999674,-94913.31250999961,-1,94913.31250999961,310747.3964400003,1,310747.3964400003,-685476.2791999998,-1,685476.2791999998,-94486.20108999964,-1,94486.20108999964,812900.9544800003,1,812900.9544800003,-0.9459585705529103
272652,2023-01-06 00:00:00,tornado-cash,Arbitrum,238723.824,0.0,0.0,1,1,-343526.344,-1,343526.344,0.0,1,0.0,0.0,1,0.0,-3388.8239999999923,-1,3388.8239999999923,-10291.984000000022,-1,10291.984000000022,-350052.96800000005,-1,350052.96800000005,-343526.344,-1,343526.344,0.0
272653,2023-01-06 00:00:00,tornado-cash,Avalanche,76622.7,0.0,0.0,1,1,-43548.99999999999,-1,43548.99999999999,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-2471.7000000000003,-1,2471.7000000000003,-32249.8,-1,32249.8,-43548.99999999999,-1,43548.99999999999,0.0
272654,2023-01-06 00:00:00,tornado-cash,Binance,20662312.445,9944.518000001499,9944.518000001499,1,1,20262470.685,1,20262470.685,9944.518000001499,1,9944.518000001499,-917678.0599999961,-1,917678.0599999961,-367972.9289999976,-1,367972.9289999976,-4009186.533999997,-1,4009186.533999997,-2862475.404000001,-1,2862475.404000001,20262470.685,1,20262470.685,0.04812877564634803
272655,2023-01-06 00:00:00,tornado-cash,Ethereum,148426659.92885,-458746.36,-458746.36,1,1,-161388262.55133018,-1,161388262.55133018,-458746.36,-1,458746.36,-2835059.176000004,-1,2835059.176000004,3386327.1599999988,1,3386327.1599999988,12249365.183999995,1,12249365.183999995,-155790021.16799998,-1,155790021.16799998,-161388262.55133018,-1,161388262.55133018,-0.3090727502861718
272656,2023-01-06 00:00:00,tornado-cash,Optimism,18952.312,0.0,0.0,1,1,6903.159999999999,1,6903.159999999999,0.0,1,0.0,0.0,1,0.0,125.51200000000024,1,125.51200000000024,376.5359999999987,1,376.5359999999987,-17195.144000000004,-1,17195.144000000004,6903.159999999999,1,6903.159999999999,0.0
272649,2023-01-06 00:00:00,tokensfarm,Ethereum,12342952.32608,-8812.546029999852,-8812.546029999852,1,1,6550384.492139999,1,6550384.492139999,-8812.546029999852,-1,8812.546029999852,-53072.41789999977,-1,53072.41789999977,-196012.53259000042,-1,196012.53259000042,-1198557.2863699994,-1,1198557.2863699994,1149325.9962700014,1,1149325.9962700014,6550384.492139999,1,6550384.492139999,-0.07139739178429307
272657,2023-01-06 00:00:00,tornado-cash,Polygon,331610.6115,79.2379,79.2379,1,1,-227175.05929999994,-1,227175.05929999994,79.2379,1,79.2379,158.47579999999996,1,158.47579999999996,-265367.72709999996,-1,265367.72709999996,-103246.98369999998,-1,103246.98369999998,-277491.1257999999,-1,277491.1257999999,-227175.05929999994,-1,227175.05929999994,0.023894862604540025
272659,2023-01-06 00:00:00,toucan-protocol,Celo,434890.08429,0.0,0.0,1,1,34724.532145000005,1,34724.532145000005,0.0,1,0.0,2542.190000000002,1,2542.190000000002,-4197.382439583336,-1,4197.382439583336,39504.06809666667,1,39504.06809666667,34724.532145000005,1,34724.532145000005,34724.532145000005,1,34724.532145000005,0.0
272660,2023-01-06 00:00:00,toucan-protocol,Polygon,19726274.15771,-23.97726399999764,-23.97726399999764,1,1,4332460.424318475,1,4332460.424318475,-23.97726399999764,-1,23.97726399999764,157699.17898400026,1,157699.17898400026,150688.91617600108,1,150688.91617600108,-524905.8504239805,-1,524905.8504239805,-1543226.6012891605,-1,1543226.6012891605,4012350.48486971,1,4012350.48486971,-0.00012154988726356184
272661,2023-01-06 00:00:00,trader-joe-dex,Avalanche,55282029.46474,-757986.7180299982,-757986.7180299982,1,1,-771949847.5799845,-1,771949847.5799845,-757986.7180299982,-1,757986.7180299982,-1028757.6069901362,-1,1028757.6069901362,-20106880.208659943,-1,20106880.208659943,-84728511.89269246,-1,84728511.89269246,-133759216.37196785,-1,133759216.37196785,-747187657.6743816,-1,747187657.6743816,-1.371126793587521
272664,2023-01-06 00:00:00,trader-joe-lend,Avalanche,13448438.12779,17067.758123379503,17067.758123379503,1,1,1583749.1443633796,1,1583749.1443633796,17067.758123379503,1,17067.758123379503,-15653.751515913933,-1,15653.751515913933,-1082536.6773400814,-1,1082536.6773400814,-914355.9368305648,-1,914355.9368305648,1583749.1443633796,1,1583749.1443633796,1583749.1443633796,1,1583749.1443633796,0.1269125675502087
272667,2023-01-06 00:00:00,tranchess,Binance,43857460.84176,-134677.70115336354,-134677.70115336354,1,1,-342245937.7483009,-1,342245937.7483009,-134677.70115336354,-1,134677.70115336354,627271.2459805014,1,627271.2459805014,97621.14499280046,1,97621.14499280046,-22848762.967959005,-1,22848762.967959005,-28174788.440173678,-1,28174788.440173678,-342282551.6873203,-1,342282551.6873203,-0.3070804797370456
272669,2023-01-06 00:00:00,tranchess,Ethereum,183374.12651,15.174401011443658,15.174401011443658,1,1,55022.00153161606,1,55022.00153161606,15.174401011443658,1,15.174401011443658,106.14549987928189,1,106.14549987928189,2054.669122234946,1,2054.669122234946,55022.00153161606,1,55022.00153161606,55022.00153161606,1,55022.00153161606,55022.00153161606,1,55022.00153161606,0.008275104727283404
272671,2023-01-06 00:00:00,trisolaris,Aurora,11941745.207179999,13154.208495315448,13154.208495315448,1,1,-118806473.07810292,-1,118806473.07810292,13154.208495315448,1,13154.208495315448,172336.61070173507,1,172336.61070173507,1097292.8545728785,1,1097292.8545728785,-17620027.139622997,-1,17620027.139622997,-8929358.400509082,-1,8929358.400509082,-131459088.00785519,-1,131459088.00785519,0.11015314987131407
272658,2023-01-06 00:00:00,tornado-cash,xDai,50150.1,0.0,0.0,1,1,-224023.8,-1,224023.8,0.0,1,0.0,0.0,1,0.0,-200.2,-1,200.2,-125825.69999999998,-1,125825.69999999998,-140840.69999999998,-1,140840.69999999998,-224023.8,-1,224023.8,0.0
272648,2023-01-06 00:00:00,tokensfarm,Binance,21279064.25975,-70923.80677999929,-70923.80677999929,1,1,6923087.989620002,1,6923087.989620002,-70923.80677999929,-1,70923.80677999929,-91305.28280000016,-1,91305.28280000016,-905441.9344299994,-1,905441.9344299994,-604024.6345399991,-1,604024.6345399991,185800.80972000211,1,185800.80972000211,6923087.989620002,1,6923087.989620002,-0.3333032219567748
272647,2023-01-06 00:00:00,tokensfarm,Avalanche,0.46929,-0.0028100000000000347,-0.0028100000000000347,1,1,0.46929,1,0.46929,-0.0028100000000000347,-1,0.0028100000000000347,-0.020740000000000036,-1,0.020740000000000036,-0.22353999999999996,-1,0.22353999999999996,-0.5277000000000001,-1,0.5277000000000001,0.46929,1,0.46929,0.46929,1,0.46929,-0.5987768757058609
272642,2023-01-06 00:00:00,tokemak,Ethereum,31021951.04231,-765224.2394400694,-765224.2394400694,1,1,-345623953.1984437,-1,345623953.1984437,-765224.2394400694,-1,765224.2394400694,-1037252.558930431,-1,1037252.558930431,4726.391585513251,1,4726.391585513251,-916741.8410130222,-1,916741.8410130222,-108453749.35094306,-1,108453749.35094306,-338586667.4035526,-1,338586667.4035526,-2.466718609659337
272620,2023-01-06 00:00:00,synapse,Terra,7592.77467,0.0,0.0,1,1,-47072.699150485445,-1,47072.699150485445,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-75.7105422053281,-1,75.7105422053281,-47072.699150485445,-1,47072.699150485445,0.0
272622,2023-01-06 00:00:00,synthetix,Ethereum,178591259.49757,235313.08104720459,235313.08104720459,1,1,-188369447.46024367,-1,188369447.46024367,235313.08104720459,1,235313.08104720459,779191.0752599804,1,779191.0752599804,2384952.8349192734,1,2384952.8349192734,3989350.222509625,1,3989350.222509625,2843006.538871245,1,2843006.538871245,-187956885.26690084,-1,187956885.26690084,0.13176069294164217
272623,2023-01-06 00:00:00,synthetix,Optimism,88071806.13744,926972.7492479796,926972.7492479796,1,1,52395576.69058298,1,52395576.69058298,926972.7492479796,1,926972.7492479796,-1074158.3667827575,-1,1074158.3667827575,5932232.444408234,1,5932232.444408234,-1133843.259946735,-1,1133843.259946735,9040785.433336567,1,9040785.433336567,49400513.11637386,1,49400513.11637386,1.0525192906812848
272624,2023-01-06 00:00:00,team-finance,Avalanche,889198.47637,-79.63024950521503,-79.63024950521503,1,1,889198.4763700003,1,889198.4763700003,-79.63024950521503,-1,79.63024950521503,-188.3908306364517,-1,188.3908306364517,-47967.78268825856,-1,47967.78268825856,-112179.71370523801,-1,112179.71370523801,-228905.66623942778,-1,228905.66623942778,889198.4763700003,1,889198.4763700003,-0.008955284070019085
272625,2023-01-06 00:00:00,team-finance,Binance,45750392.250999995,-208156.73209342465,-208156.73209342465,1,1,-31895250.037238147,-1,31895250.037238147,-208156.73209342465,-1,208156.73209342465,4898.223192872654,1,4898.223192872654,-2235032.0806145617,-1,2235032.0806145617,-15296351.446964186,-1,15296351.446964186,-28754206.11566823,-1,28754206.11566823,-31895250.037238147,-1,31895250.037238147,-0.454983491619954
272626,2023-01-06 00:00:00,team-finance,Ethereum,40871315.562860005,58725.72898538217,58725.72898538217,1,1,-31982954.777193446,-1,31982954.777193446,58725.72898538217,1,58725.72898538217,-61039.72502570167,-1,61039.72502570167,-826592.1910787852,-1,826592.1910787852,-29463242.07047036,-1,29463242.07047036,-34056240.19689773,-1,34056240.19689773,-31982954.777193446,-1,31982954.777193446,0.14368445981402803
272627,2023-01-06 00:00:00,team-finance,Polygon,755921.63968,-14907.606181133244,-14907.606181133244,1,1,-461966.4960396451,-1,461966.4960396451,-14907.606181133244,-1,14907.606181133244,-9182.503828120622,-1,9182.503828120622,-73618.06303704935,-1,73618.06303704935,-689779.5005462646,-1,689779.5005462646,-1025388.5893859311,-1,1025388.5893859311,-461966.4960396451,-1,461966.4960396451,-1.9721099911154805
272628,2023-01-06 00:00:00,tectonic,Cronos,127976137.39604,41191.810011443384,41191.810011443384,1,1,8020011.000474773,1,8020011.000474773,41191.810011443384,1,41191.810011443384,-32655757.455804564,-1,32655757.455804564,-36417256.33321452,-1,36417256.33321452,-74136667.10308333,-1,74136667.10308333,-121409115.84336543,-1,121409115.84336543,14160733.090239882,1,14160733.090239882,0.03218710210323788
272631,2023-01-06 00:00:00,terra-bridge,Binance,8467390.556809999,0.0,0.0,1,1,5384952.6520441715,1,5384952.6520441715,0.0,1,0.0,-6142.85370296271,-1,6142.85370296271,307358.74121698143,1,307358.74121698143,596017.7526570063,1,596017.7526570063,2894109.2406142,1,2894109.2406142,5384952.6520441715,1,5384952.6520441715,0.0
272632,2023-01-06 00:00:00,terra-bridge,Ethereum,68238944.85475,-14618.172150389231,-14618.172150389231,1,1,45804632.483188204,1,45804632.483188204,-14618.172150389231,-1,14618.172150389231,-98879.45320870874,-1,98879.45320870874,-1068688.6930643702,-1,1068688.6930643702,-3463543.169289328,-1,3463543.169289328,-1227804.0783091863,-1,1227804.0783091863,45804632.483188204,1,45804632.483188204,-0.021422037198120133
272633,2023-01-06 00:00:00,terra-bridge,Harmony,87574.55835,0.0,0.0,1,1,-281183.93683041126,-1,281183.93683041126,0.0,1,0.0,-1302.0658146708663,-1,1302.0658146708663,-5946.014826356082,-1,5946.014826356082,1554.461573251039,1,1554.461573251039,87574.55835,1,87574.55835,-281183.93683041126,-1,281183.93683041126,0.0
272634,2023-01-06 00:00:00,tetu-earn,Binance,1208.32075,-3.272779500140786,-3.272779500140786,1,1,-120442.28406964426,-1,120442.28406964426,-3.272779500140786,-1,3.272779500140786,6.58111452017306,1,6.58111452017306,-46.98439731853447,-1,46.98439731853447,-23212.462513383707,-1,23212.462513383707,-120442.28406964426,-1,120442.28406964426,-120442.28406964426,-1,120442.28406964426,-0.27085353786573524
272635,2023-01-06 00:00:00,tetu-earn,Ethereum,152125.94102,-325.03742271629557,-325.03742271629557,1,1,-7398610.433577693,-1,7398610.433577693,-325.03742271629557,-1,325.03742271629557,3936.3815391663434,1,3936.3815391663434,-7919570.878122326,-1,7919570.878122326,-7398610.433577693,-1,7398610.433577693,-7398610.433577693,-1,7398610.433577693,-7398610.433577693,-1,7398610.433577693,-0.21366337689478146
272636,2023-01-06 00:00:00,tetu-earn,Fantom,30028.9462,-35.84878297328201,-35.84878297328201,1,1,-58375.85367147889,-1,58375.85367147889,-35.84878297328201,-1,35.84878297328201,671.3779272866062,1,671.3779272866062,-1191892.2638313067,-1,1191892.2638313067,-3190193.781876957,-1,3190193.781876957,-2468892.4121220103,-1,2468892.4121220103,-58375.85367147889,-1,58375.85367147889,-0.11938075593635722
272637,2023-01-06 00:00:00,tetu-earn,Polygon,32445934.27609,211435.37984565468,211435.37984565468,1,1,20441345.672083978,1,20441345.672083978,211435.37984565468,1,211435.37984565468,1726759.6844294933,1,1726759.6844294933,-3520358.4469647785,-1,3520358.4469647785,28668323.074666563,1,28668323.074666563,27667120.545489877,1,27667120.545489877,20008384.243614476,1,20008384.243614476,0.6516544663084806
272638,2023-01-06 00:00:00,tezos-liquidity-baking,Tezos,12715290.415490001,10034.395203464946,10034.395203464946,1,1,1411838.2016226964,1,1411838.2016226964,10034.395203464946,1,10034.395203464946,16178.80384156119,1,16178.80384156119,-413216.7004638802,-1,413216.7004638802,161703.3021806974,1,161703.3021806974,1411838.2016226964,1,1411838.2016226964,1411838.2016226964,1,1411838.2016226964,0.07891597341135725
272639,2023-01-06 00:00:00,the-tokenized-bitcoin,Ethereum,26699500.89318,275690.472169889,275690.472169889,1,1,10146715.058929317,1,10146715.058929317,275690.472169889,1,275690.472169889,1959458.5714501115,1,1959458.5714501115,10371747.893624289,1,10371747.893624289,5400118.754200641,1,5400118.754200641,8283078.284216007,1,8283078.284216007,10146715.058929317,1,10146715.058929317,1.0325678868413235
272672,2023-01-06 00:00:00,unicrypt,Avalanche,13702.158940000001,-48.15459651681599,-48.15459651681599,1,1,-148915.06801215984,-1,148915.06801215984,-48.15459651681599,-1,48.15459651681599,-815.66293854422,-1,815.66293854422,-2401.546148337351,-1,2401.546148337351,-46945.333054017254,-1,46945.333054017254,-123204.39710711483,-1,123204.39710711483,-148915.06801215984,-1,148915.06801215984,-0.35143802321720835
272673,2023-01-06 00:00:00,unicrypt,Binance,92232003.38692999,-657671.9984652549,-657671.9984652549,1,1,-78091983.9508479,-1,78091983.9508479,-657671.9984652549,-1,657671.9984652549,-1948687.2027011118,-1,1948687.2027011118,-10850172.367709232,-1,10850172.367709232,-38616842.65401559,-1,38616842.65401559,-61447487.273425065,-1,61447487.273425065,-78091983.9508479,-1,78091983.9508479,-0.7130626835743787
272675,2023-01-06 00:00:00,unicrypt,Ethereum,83372053.10620001,-580440.4188312769,-580440.4188312769,1,1,1443420.036848531,1,1443420.036848531,-580440.4188312769,-1,580440.4188312769,-1360821.3012254871,-1,1360821.3012254871,-3549480.2645812174,-1,3549480.2645812174,2831406.549788709,1,2831406.549788709,-5596805.161797244,-1,5596805.161797244,1443420.036848531,1,1443420.036848531,-0.6962050197947113
272678,2023-01-06 00:00:00,unicrypt,Polygon,3559295.11191,-14255.869121364229,-14255.869121364229,1,1,1842057.883317129,1,1842057.883317129,-14255.869121364229,-1,14255.869121364229,345150.7624412261,1,345150.7624412261,414638.70439140656,1,414638.70439140656,234807.86794689775,1,234807.86794689775,-821294.9251275518,-1,821294.9251275518,1842057.883317129,1,1842057.883317129,-0.4005250667094643
272716,2023-01-06 00:00:00,wbtc,Ethereum,3086728693.12621,0.0,0.0,1,1,-1618077250.0811892,-1,1618077250.0811892,0.0,1,0.0,-14442939.213506613,-1,14442939.213506613,-286609287.60509175,-1,286609287.60509175,-1040581789.1308794,-1,1040581789.1308794,-1200480358.1627789,-1,1200480358.1627789,-1618077250.0811892,-1,1618077250.0811892,0.0
272717,2023-01-06 00:00:00,wing-finance,Binance,8370792.0,-7733.0,-7733.0,1,1,3556601.0,1,3556601.0,-7733.0,-1,7733.0,215704.0,1,215704.0,1075247.0,1,1075247.0,2225759.0,1,2225759.0,3556601.0,1,3556601.0,3556601.0,1,3556601.0,-0.09238074485663961
272720,2023-01-06 00:00:00,wing-finance,Ethereum,1611204.0,-17774.0,-17774.0,1,1,-29921.0,-1,29921.0,-17774.0,-1,17774.0,105170.0,1,105170.0,-135664.0,-1,135664.0,-243018.0,-1,243018.0,-29921.0,-1,29921.0,-29921.0,-1,29921.0,-1.103150190789
272723,2023-01-06 00:00:00,wing-finance,OKExChain,242060.0,0.0,0.0,1,1,-55802.0,-1,55802.0,0.0,1,0.0,59088.0,1,59088.0,35070.0,1,35070.0,27097.0,1,27097.0,-55802.0,-1,55802.0,-55802.0,-1,55802.0,0.0
272726,2023-01-06 00:00:00,wing-finance,Ontology,14349087.0,-83009.0,-83009.0,1,1,-15226708.0,-1,15226708.0,-83009.0,-1,83009.0,476278.0,1,476278.0,499743.0,1,499743.0,-13189084.0,-1,13189084.0,-15226708.0,-1,15226708.0,-15226708.0,-1,15226708.0,-0.5784967364125676
272729,2023-01-06 00:00:00,wing-finance,OntologyEVM,2396080.0,-154.0,-154.0,1,1,-308609.0,-1,308609.0,-154.0,-1,154.0,382.0,1,382.0,209886.0,1,209886.0,-256595.0,-1,256595.0,-308609.0,-1,308609.0,-308609.0,-1,308609.0,-0.006427164368468499
272734,2023-01-06 00:00:00,wombat-exchange,Binance,96415015.29939,1343078.6128808868,1343078.6128808868,1,1,76413881.9925662,1,76413881.9925662,1343078.6128808868,1,1343078.6128808868,-10008698.592650117,-1,10008698.592650117,-37237647.64945379,-1,37237647.64945379,-2979816.070410393,-1,2979816.070410393,79659582.15438926,1,79659582.15438926,76413881.9925662,1,76413881.9925662,1.3930180985921434
272737,2023-01-06 00:00:00,wombex-finance,Binance,60722180.54863,1868460.881613589,1868460.881613589,1,1,54038785.74763211,1,54038785.74763211,1868460.881613589,1,1868460.881613589,-6242019.680453009,-1,6242019.680453009,-23142039.42653848,-1,23142039.42653848,54038785.74763211,1,54038785.74763211,54038785.74763211,1,54038785.74763211,54038785.74763211,1,54038785.74763211,3.077064862842355
272740,2023-01-06 00:00:00,wrapped,Celo,2295907.07951,0.0,0.0,1,1,-2102975.983308654,-1,2102975.983308654,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-445084.597843657,-1,445084.597843657,-714691.7750229684,-1,714691.7750229684,-2102975.983308654,-1,2102975.983308654,0.0
272741,2023-01-06 00:00:00,wrapped,Ethereum,8117279.23308,0.0,0.0,1,1,2920996.564378878,1,2920996.564378878,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,390211.69769970357,1,390211.69769970357,1073689.4572208151,1,1073689.4572208151,2920996.564378878,1,2920996.564378878,0.0
272742,2023-01-06 00:00:00,xexchange,Elrond,83748016.30089,94781.74502000213,94781.74502000213,1,1,-935166810.1503899,-1,935166810.1503899,94781.74502000213,1,94781.74502000213,3254179.476180002,1,3254179.476180002,-41721261.21683,-1,41721261.21683,-69711365.55495,-1,69711365.55495,-70630274.48370999,-1,70630274.48370999,-863097854.39329,-1,863097854.39329,0.11317491351612452
272745,2023-01-06 00:00:00,yearn-finance,Arbitrum,215212.93958,277.38490000000456,277.38490000000456,1,1,-50316.41972000015,-1,50316.41972000015,277.38490000000456,1,277.38490000000456,-46838.16386,-1,46838.16386,-51182.563040000125,-1,51182.563040000125,31166.71926999968,1,31166.71926999968,84479.05324999978,1,84479.05324999978,-50316.41972000015,-1,50316.41972000015,0.1288885791631937
272746,2023-01-06 00:00:00,yearn-finance,Ethereum,345784368.13436,-1986213.6168099642,-1986213.6168099642,1,1,-3638438501.4844103,-1,3638438501.4844103,-1986213.6168099642,-1,1986213.6168099642,8458739.86966002,1,8458739.86966002,-13550479.835810006,-1,13550479.835810006,-74491320.84285998,-1,74491320.84285998,-150044335.65737987,-1,150044335.65737987,-3489860653.91116,-1,3489860653.91116,-0.5744081571779408
272747,2023-01-06 00:00:00,yearn-finance,Fantom,16707270.12038,294160.59122999944,294160.59122999944,1,1,-316182032.95624,-1,316182032.95624,294160.59122999944,1,294160.59122999944,294160.59122999944,1,294160.59122999944,-708221.9100100026,-1,708221.9100100026,-3686574.223960001,-1,3686574.223960001,-18439904.390190028,-1,18439904.390190028,-337622689.60717005,-1,337622689.60717005,1.7606741802251347
272748,2023-01-06 00:00:00,yearn-finance,Optimism,115727.67936,1338.355079999994,1338.355079999994,1,1,113284.78807999998,1,113284.78807999998,1338.355079999994,1,1338.355079999994,-26101.520130000004,-1,26101.520130000004,-41954.15801,-1,41954.15801,112871.14086999999,1,112871.14086999999,113284.78807999998,1,113284.78807999998,113284.78807999998,1,113284.78807999998,1.1564692970613404
