,date,prices,total_volumes,symbol,prices_30dma,prices_30d_vwap,prices_90dma,prices_90d_vwap,prices_180dma,prices_180d_vwap,prices_365dma,prices_365d_vwap
248,2023-02-03 00:00:00,2.8093254954425797,405445950.06294304,op,1.8250386233284144,2.018699770769087,1.2607118259606203,1.6279991764933337,1.1696133554384425,1.4089175322869951,1.08741470506439,1.35242396676574
247,2023-02-02 00:00:00,2.721713445982456,593430576.361345,op,1.7632915316896578,1.9716467028104059,1.2444973125232737,1.5854536077390187,1.1646676090316632,1.3937319719210832,1.0804715163935101,1.3377584625649594
246,2023-02-01 00:00:00,2.1730973112920204,200359710.56947055,op,1.7045151493061022,1.9060888834494396,1.2266613665439687,1.5287919247780482,1.1602584293487632,1.3740442054298034,1.0738268122251342,1.3170631510896742
245,2023-01-31 00:00:00,2.1299721360084547,317017202.0485709,op,1.662824225283717,1.8955231688886072,1.2139630254876352,1.5135612654268233,1.1588436621498093,1.3784692364786633,1.0693582329606344,1.312719251211693
244,2023-01-30 00:00:00,2.3874434312375947,263628818.83943754,op,1.6224017352751856,1.8811413984609942,1.2014338255251786,1.49504345240162,1.1581144811233763,1.3797091094447893,1.0650291966216636,1.3061044221175244
243,2023-01-29 00:00:00,2.1750208452849753,240381868.89591226,op,1.5732238920923514,1.856381519463756,1.186446424059425,1.4726966435366635,1.1538192502519344,1.3734659415299948,1.0596094661519264,1.2987767309049423
242,2023-01-28 00:00:00,2.2749024346054063,327144176.44723135,op,1.5312223038975254,1.8386995222361358,1.173850806713805,1.4547857057218732,1.1501285480746806,1.3678743038761414,1.055019295867428,1.293328807007807
241,2023-01-27 00:00:00,2.2183292441003024,387213105.5009553,op,1.4852474830237816,1.8064203821142935,1.1605951471500284,1.4271369924696728,1.1463244554394636,1.3593618083100922,1.0499784564511556,1.28495242123319
240,2023-01-26 00:00:00,2.380461595674193,661434277.9269111,op,1.4426264198968823,1.7727992937262356,1.1487817127949085,1.397788790578082,1.1440124446190458,1.354729019966348,1.0451305278716985,1.2754286146044684
239,2023-01-25 00:00:00,1.9854111127501701,298590469.32014304,op,1.3948470552969117,1.695322758331061,1.13424098430939,1.339150996893913,1.1409626245693079,1.3465340759524935,1.0395666484225214,1.2558265498632457
238,2023-01-24 00:00:00,2.1841333223068324,317620756.66761637,op,1.359750833121326,1.6728968959265045,1.1245751464783227,1.3175627059488535,1.1378996660683518,1.3417107294510913,1.0356091402035772,1.2499369848190651
237,2023-01-23 00:00:00,2.1898169999958603,379331291.0646855,op,1.31801499834877,1.6351269406568292,1.1110884231001423,1.2876648903953123,1.1316194773439,1.3300478775091713,1.0307834083460006,1.2418455775063726
236,2023-01-22 00:00:00,2.2143641028954755,626273510.9727116,op,1.2768347668249345,1.5832715834642483,1.09613189618762,1.2546689447738344,1.12401677811653,1.316454078894296,1.0258929712504317,1.2319371039458604
235,2023-01-21 00:00:00,2.133839914896966,231379008.4684835,op,1.2347077610628996,1.4769527146949082,1.0808079459630573,1.1989988334875603,1.116173577778009,1.2938728656630492,1.020857076624817,1.2146859930964389
234,2023-01-20 00:00:00,1.7504537440424868,161418069.137846,op,1.1956192697870067,1.430743169476067,1.0654176072686061,1.1775083559778445,1.1094460132352684,1.2847518915071638,1.0161209794406802,1.208684053868466
233,2023-01-19 00:00:00,1.6654039400966862,261018798.67194098,op,1.169752556577115,1.4053379016265959,1.0541005073989151,1.1666352898020274,1.1049327195454657,1.2790368667411496,1.0129828052329801,1.2062047533350198
232,2023-01-18 00:00:00,1.7390046634099394,219751428.25495747,op,1.1437477770986606,1.3777713674552479,1.0430611773701672,1.1529647047416214,1.100276899519992,1.271979261102766,1.0101827145254108,1.2027813271735315
231,2023-01-17 00:00:00,1.7908683221459905,244284186.61428165,op,1.1166439356873539,1.3497455726296954,1.0313928026796308,1.1390193946518805,1.094885825296637,1.2656030313905744,1.0070412406078049,1.1993944461632737
230,2023-01-16 00:00:00,1.8238200117598127,300234371.8765246,op,1.0884178865443888,1.3079978361392173,1.019737711674331,1.1220247800112466,1.088752951549707,1.256930957353127,1.0036480497786353,1.195212162224965
229,2023-01-15 00:00:00,1.7269077875816916,491440665.2520204,op,1.058972419353117,1.2441489790138094,1.0079646996074527,1.1004983195601896,1.0826087292064641,1.2472324311697163,1.0000820847265433,1.18970137657933
228,2023-01-14 00:00:00,1.585713600830385,311875071.40413827,op,1.0368325370371454,1.1533023806765124,0.9965412736841893,1.0689151391356368,1.0775507176919121,1.2332344492502136,0.9969081733603634,1.181880368221573
227,2023-01-13 00:00:00,1.3926714177587887,286330340.1789552,op,1.0223902254768327,1.1016706687202393,0.9865521487776502,1.0512806862674429,1.07196350786421,1.2260707711318315,0.9943256934153195,1.1781145067056287
226,2023-01-12 00:00:00,1.2842858272834894,137185176.16011772,op,1.0136408516607518,1.0694283089795134,0.9790434442839078,1.0395615349462917,1.067118794037552,1.223248592658255,0.9925708664358329,1.1762617187543707
225,2023-01-11 00:00:00,1.266038114553961,139092518.8108019,op,1.005529061254848,1.0563530236152447,0.9729480420565108,1.0334271693085153,1.0626569443958176,1.221758399074419,0.9912800922727901,1.1758129276133047
224,2023-01-10 00:00:00,1.2550762202698418,213982480.24057397,op,0.9972187708802874,1.042894100566605,0.967185067808494,1.0291521760731837,1.0583594090718351,1.2204202905847128,0.990058945507096,1.1754312636043138
223,2023-01-09 00:00:00,1.257638347625988,166299569.99205467,op,0.9902771118309048,1.021648500209008,0.9614698747196537,1.022141724292327,1.053999746641291,1.2189327081952037,0.9888758326733338,1.1749095626399095
222,2023-01-08 00:00:00,1.0954617503916866,82353900.4793122,op,0.9840283037437103,1.0051978849310865,0.9559114498349857,1.016566571994353,1.049525809382102,1.2178122244678682,0.9876706196017973,1.174486261519837
221,2023-01-07 00:00:00,1.0870088822075257,113956900.20593265,op,0.9835767721085588,1.0042863296858942,0.953117769662045,1.0153180660670638,1.0461183346254748,1.217505457985246,0.9871850739676085,1.174687008713377
220,2023-01-06 00:00:00,1.0223540393253872,60366363.68884461,op,0.981412338891831,1.0001878028468063,0.9503220421166723,1.013781490285137,1.043047150271025,1.2173966174516455,0.986733382527609,1.174996297860249
219,2023-01-05 00:00:00,1.0306206380954879,90323688.86068095,op,0.982630292097613,1.0008037118956936,0.9483550322330675,1.0128784680904241,1.040567317304373,1.2171406452097566,0.9865714704512554,1.1752820667151476
218,2023-01-04 00:00:00,0.9569127462798799,60794133.18402973,op,0.9825884686029893,1.0004558507654981,0.9463527488854491,1.0115149266911385,1.0380457546695385,1.2165080197207778,0.9863703326994553,1.1756884330962132
217,2023-01-03 00:00:00,0.958421974475795,55443777.879365005,op,0.9862133065166977,1.0038660773789838,0.9452879312364442,1.0110083212693328,1.035932312727299,1.2159902794411557,0.9865054592426643,1.1761028581327218
216,2023-01-02 00:00:00,0.9223695906204631,25870872.797291547,op,0.9890065638064878,1.006218494211687,0.9443344766090842,1.0103450405958836,1.0336332763650087,1.21576514052077,0.9866348762231568,1.1764795699913935
215,2023-01-01 00:00:00,0.9172974357525073,29649502.187806956,op,0.9951504637955807,1.01240779051214,0.94376728417468,1.0095440410807166,1.031417735268504,1.2151200883237294,0.9869324006935396,1.1766849318682782
214,2022-12-31 00:00:00,0.912108135752564,40124304.75407461,op,0.9997308194631495,1.0154097421671724,0.9429541929927846,1.0088546662383944,1.0294496853569728,1.2146747305409662,0.9872562842514049,1.176925399095607
213,2022-12-30 00:00:00,0.9149731994402017,45729718.51331662,op,1.002908098628531,1.016983513867133,0.942749187578762,1.008672080912202,1.0272751929585813,1.2146552716248142,0.9876074438238294,1.1772580498126777
212,2022-12-29 00:00:00,0.8956578083930916,71540080.4552219,op,1.0021509015425083,1.01674854511491,0.9427181886851617,1.0082908795781036,1.0251171285158354,1.214491172433498,0.987948449666006,1.1776340850840794
211,2022-12-28 00:00:00,0.9396973502933254,55682008.01503356,op,1.0014272898503582,1.0175914086810516,0.9428265553781381,1.0082580488126354,1.0230990247166882,1.2142986470772053,0.9883837828795576,1.1782679460515673
210,2022-12-27 00:00:00,0.9470806576750721,34190040.13880955,op,0.9995733637657018,1.017194801387852,0.9424919411549743,1.0075510414186568,1.0208683877088285,1.2135706182211436,0.9886145242662222,1.1786860885773174
209,2022-12-26 00:00:00,0.9325244474825993,42137716.22651087,op,0.9982499121879134,1.0159523195455857,0.9421868330674471,1.0065883644385667,1.018838452004894,1.2116582497408261,0.9888123045833228,1.178935610393433
208,2022-12-25 00:00:00,0.9320582791301477,36471237.10205207,op,0.9978859618205246,1.015675410189835,0.9420734723831676,1.0061564182913705,1.0165970313276356,1.2105081365239065,0.9890816244737569,1.179263229018202
207,2022-12-24 00:00:00,0.9544100542808003,47623562.433962904,op,0.9984098434214943,1.0146218708054557,0.9417651204403035,1.0057100422753502,1.0143991028457702,1.209732239527941,0.9893557751725243,1.1795480322596217
206,2022-12-23 00:00:00,0.9505539300344252,68486528.18437576,op,0.9977005806841229,1.0129562496506352,0.9413772048107625,1.0052896833807057,1.0121789272665054,1.2082037406278872,0.9895245950802137,1.1798872368721838
205,2022-12-22 00:00:00,0.9611851766201785,59490438.06188767,op,0.994607357563355,1.0107081391060209,0.9413529300332923,1.0047790306230313,1.0101297667875053,1.206393105660773,0.9897137730658729,1.1803852094114553
204,2022-12-21 00:00:00,0.9744523477457342,103792843.58738837,op,0.9908345402559405,1.0061497863556454,0.9411356811488203,1.0038988116487608,1.0080858336951193,1.2044676437641857,0.989852936950974,1.1807994387137466
203,2022-12-20 00:00:00,0.8852605557430585,65599652.17187033,op,0.9866425300844317,1.0037122637046727,0.9402743772393384,1.0020278090744315,1.0055881888531706,1.20427457880846,0.9899284300353134,1.1814820178920147
202,2022-12-19 00:00:00,0.9258894210707369,42840214.68695642,op,0.988186277089191,1.0058591031997954,0.940656876805046,1.0016904850039416,1.0032334345463836,1.2038335892240986,0.9904440353273934,1.182102621444035
201,2022-12-18 00:00:00,0.9440868478570358,80040621.39748736,op,0.9879107891421215,1.0049971504187907,0.9410125192123303,1.0012332014950573,1.0009345533989502,1.2026042802034211,0.9907636126256937,1.1824536512104373
200,2022-12-17 00:00:00,0.9404559960216583,133120763.0153939,op,0.9861149518994007,1.0042622767534803,0.9408393097096795,1.000819151898843,0.9984959871404745,1.201804585881219,0.9909958353359855,1.1830653817314545
199,2022-12-16 00:00:00,1.0627113181025454,89129115.57109651,op,0.9848061023311333,1.004863240889978,0.942975688121841,1.0026992608948653,0.9960874994137597,1.2018091869367922,0.9912485345325571,1.184105337733659
198,2022-12-15 00:00:00,1.1524442540210047,136548732.84438205,op,0.9803929123205061,0.9996826391623945,0.9434204214353519,1.0035783672550906,0.9926893318286124,1.2002772812594997,0.9908894250673813,1.1844547407691808
197,2022-12-14 00:00:00,1.1301902032763644,136046377.0166812,op,0.9727937865196755,0.9848045798500551,0.9431566965313922,1.0045506658444068,0.9891709854390112,1.199136596300042,0.9900734915878177,1.1845965188290006
196,2022-12-13 00:00:00,1.0409321151063708,61433582.448495045,op,0.9652303280590088,0.9710820306488929,0.9441081973754275,1.006503766481219,0.9856098578742171,1.1967645435193777,0.9893622392442208,1.1848376681686998
195,2022-12-12 00:00:00,1.016729403317145,42210137.19226558,op,0.9610833898320085,0.9669271953062418,0.9456491385027193,1.0104638612523384,0.9830890297863976,1.1898735613138909,0.9890991276326793,1.1851262727935081
194,2022-12-11 00:00:00,1.0468264487883663,50434905.50201325,op,0.9610933927989322,0.9705720964121018,0.9483248084656218,1.0151785411201681,0.9806101782837493,1.186830119071369,0.9889574339112205,1.1853586371564298
193,2022-12-10 00:00:00,1.0701741050101516,107397006.82495494,op,0.9611187099065539,0.9777700983856216,0.9522426046867445,1.0205940495426113,0.9777617935013437,1.1822043400840725,0.9886591400201012,1.1855874167462865
192,2022-12-09 00:00:00,1.081915801337139,72431252.29754186,op,0.9516314479692142,0.9537756212418853,0.9558144780156493,1.0288382345373943,0.9754473487290778,1.179136737170496,0.9882367826885465,1.1859947157984583
191,2022-12-08 00:00:00,1.0220758857056913,66491856.28139344,op,0.9477448430474311,0.9523136749817644,0.9594756313625094,1.0407502523906145,0.973655191002844,1.1777883738944448,0.9877488711330851,1.1862430227931742
190,2022-12-07 00:00:00,1.0588926354988473,43722270.60551964,op,0.9575578235238544,0.9760421213784155,0.9612337332564098,1.0428299487608592,0.9728370203004699,1.1750364966506466,0.9875691485436996,1.1866033583255367
189,2022-12-06 00:00:00,1.0293659332567782,70241326.63105787,op,0.9651435942259075,0.9930032321505147,0.9625064906017329,1.0448369279442218,0.9715499839675907,1.1722793213336236,0.9871937617702515,1.186787948995549
188,2022-12-05 00:00:00,1.0656578836911306,62787242.763066255,op,0.9745083859504569,1.017507394985261,0.963333651945905,1.0464994799106295,0.969872427190337,1.170465238501534,0.9869706285877832,1.1871543422571718
187,2022-12-04 00:00:00,1.0422196931694983,55554283.520238325,op,0.9839870993634656,1.0528205760866065,0.9647869451331881,1.048168698875626,0.970142332502539,1.170295585645644,0.9865520793585101,1.1874076385366292
186,2022-12-03 00:00:00,1.106686590293252,105068655.27264509,op,0.9864623865193162,1.0561930745033887,0.9662219094751756,1.049317365780029,0.9717083956265407,1.17184854851594,0.9862543915841198,1.1876759527914538
185,2022-12-02 00:00:00,1.054708105779568,83033470.54161674,op,0.9839143873836081,1.0538527961157687,0.9671899510372348,1.0501906641838157,0.9720703233900192,1.1720955387728578,0.9856069066448233,1.1879600175671228
184,2022-12-01 00:00:00,1.007426510714012,92951491.44340669,op,0.9821689218372007,1.0525588144668583,0.9691598245493549,1.0540542652958815,0.9739419410891121,1.1743686829092532,0.9852333866495004,1.1883303982589484
183,2022-11-30 00:00:00,0.8922572868595209,41466475.57890356,op,0.9832072814573928,1.0531577858098478,0.9710916737948863,1.0561296932528796,0.9760081929464639,1.1780099248850253,0.985112771844802,1.1888950483487184
182,2022-11-29 00:00:00,0.8739494576285893,48065835.823879614,op,0.9881792147013815,1.0543461614929481,0.97367895846372,1.0577828111809082,0.9796335620006562,1.1867329888876992,0.9856201788665794,1.189308670551519
181,2022-11-28 00:00:00,0.8840795677536325,38776687.775032245,op,0.995110668575945,1.0578952580937764,0.9759527562721607,1.0588500905470755,0.98165385863351,1.1885253922104402,0.986233754257997,1.189819204722023
180,2022-11-27 00:00:00,0.9073771103414197,45920104.51598987,op,1.0041453547221406,1.0649212043472214,0.9791802835880961,1.0615125752753856,0.9845113297041109,1.1895745177505916,0.9867981420287393,1.1902190323693926
179,2022-11-26 00:00:00,0.9216059364609392,43514846.88325787,op,1.0096259854433447,1.066797048089732,0.9809138915005085,1.0621111340640013,0.9872393699825578,1.1906577348652831,0.9872393699825578,1.1906577348652831
178,2022-11-25 00:00:00,0.9477747271592329,78626601.9974361,op,1.0160886444931172,1.0713397946907015,0.9821504320802255,1.0623090968412965,0.9876060372089356,1.1910537717322052,0.9876060372089356,1.1910537717322052
