,date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
335130,2023-01-25 00:00:00,moonfarm*,Solana,278067.0,MoonFarm,Yield,MoonFarm,-17682.0,-17682.0,1,1,184245.0,1,184245.0,-17682.0,278067.0,-1,17682.0,110.0,284457.28571428574,1,110.0,140214.0,205835.53333333333,1,140214.0,-160322.0,220051.02222222224,-1,160322.0,-302776.0,351300.7833333333,-1,302776.0,184245.0,380475.03463203466,1,184245.0,-6.358899114242251
335131,2023-01-25 00:00:00,moonfarm*,Terra,95.0,MoonFarm,Yield,MoonFarm,-6.0,-6.0,1,1,-939822.0,-1,939822.0,-6.0,95.0,-1,6.0,-9.0,99.0,-1,9.0,3.0,95.66666666666667,1,3.0,-72.0,107.21111111111111,-1,72.0,-74.0,131.27777777777777,-1,74.0,-939822.0,138.36796536796535,-1,939822.0,-6.315789473684211
335132,2023-01-25 00:00:00,moonwell-apollo,Moonriver,20999241.74212,Moonwell Apollo,Lending,Moonwell Apollo,1827633.2080899999,1827633.2080899999,1,1,-29334755.067579996,-1,29334755.067579996,1827633.2080899999,20999241.74212,1,1827633.2080899999,1541441.8799900003,19821460.496628575,1,1541441.8799900003,2452126.201440003,19002292.725963663,1,2452126.201440003,-17778262.383959997,22645594.087512888,-1,17778262.383959997,-35967965.45004,32320998.386784166,-1,35967965.45004,-29334755.067579996,69397377.29903236,-1,29334755.067579996,8.70332953224762
335137,2023-01-25 00:00:00,moonwell-artemis,Moonbeam,34482375.11506,Moonwell Artemis,Lending,Moonwell Artemis,-933021.6992699951,-933021.6992699951,1,1,34482332.0669,1,34482332.0669,-933021.6992699951,34482375.11506,-1,933021.6992699951,1632873.8637000024,33850901.47833,1,1632873.8637000024,4505985.903170001,31298445.865442667,1,4505985.903170001,11327835.105369996,26912474.663871225,1,11327835.105369996,-64833726.018360004,25796121.886320278,-1,64833726.018360004,34482332.0669,36624444.97139848,1,34482332.0669,-2.7057930208018144
335142,2023-01-25 00:00:00,morpho-aave,Ethereum,196457361.16903,Morpho Aave,Lending,Morpho,10065559.242574843,10065559.242574843,1,1,183256801.47931606,1,183256801.47931606,10065559.242574843,196457361.16903,1,10065559.242574843,1139670.6039646603,199936822.50170144,1,1139670.6039646603,20368899.6627227,167829426.81955603,1,20368899.6627227,177691616.64334863,110618344.14591734,1,177691616.64334863,183256801.47931606,93591259.69574751,1,183256801.47931606,183256801.47931606,93591259.69574751,1,183256801.47931606,5.123533769709211
335145,2023-01-25 00:00:00,morpho-compound,Ethereum,26005345.10797,Morpho Compound,Lending,Morpho,-995741.5161470668,-995741.5161470668,1,1,-23419984.671551075,-1,23419984.671551075,-995741.5161470668,26005345.10797,-1,995741.5161470668,879482.8854721054,26652462.613224287,1,879482.8854721054,-17641192.7056295,34159352.01522533,-1,17641192.7056295,-19105330.444909196,39951907.81944022,-1,19105330.444909196,-23419984.671551075,39626132.89096057,-1,23419984.671551075,-23419984.671551075,39626132.89096057,-1,23419984.671551075,-3.828987894653613
335148,2023-01-25 00:00:00,mstable-cdp,Ethereum,10001478.60316,mStable CDP,CDP,mStable,-50869.045314735435,-50869.045314735435,1,1,-76398781.46957026,-1,76398781.46957026,-50869.045314735435,10001478.60316,-1,50869.045314735435,-303603.5350021368,10246039.107551428,-1,303603.5350021368,-759847.7741093561,10325783.135073,-1,759847.7741093561,-12439448.497464549,13102820.086553888,-1,12439448.497464549,-37564947.25028454,24611048.78137544,-1,37564947.25028454,-76301410.74592905,46758175.99932224,-1,76301410.74592905,-0.5086152491358947
335162,2023-01-25 00:00:00,multichain*,Harmony,608969.76816,Multichain,Bridge,Multichain,5259.1108199999435,5259.1108199999435,1,1,-59545320.93109,-1,59545320.93109,5259.1108199999435,608969.76816,1,5259.1108199999435,-700239.0443,598007.6068728572,-1,700239.0443,-494270.64769,1003406.847298,-1,494270.64769,-901159.1148900001,1164146.4718432224,-1,901159.1148900001,-4383968.678429999,2648159.616165667,-1,4383968.678429999,-59545320.93109,16798227.168444205,-1,59545320.93109,0.8636078660998769
335149,2023-01-25 00:00:00,mstable-cdp,Polygon,5026145.19295,mStable CDP,CDP,mStable,-5913.707225610308,-5913.707225610308,1,1,-20905362.036941182,-1,20905362.036941182,-5913.707225610308,5026145.19295,-1,5913.707225610308,122.0368139645143,5031963.914224287,1,122.0368139645143,-85925.88650163183,5068774.164615001,-1,85925.88650163183,-2381402.1302670096,5211300.200192556,-1,2381402.1302670096,-2686597.730756167,6419256.690311779,-1,2686597.730756167,-21162417.039477568,11045675.84868378,-1,21162417.039477568,-0.11765890157541134
335151,2023-01-25 00:00:00,multichain*,Astar,8531.17332,Multichain,Bridge,Multichain,4.398090000000593,4.398090000000593,1,1,-1476.7886099999996,-1,1476.7886099999996,4.398090000000593,8531.17332,1,4.398090000000593,-215.04844000000048,8518.957105714286,-1,215.04844000000048,120.04798999999912,8494.885674666666,1,120.04798999999912,-279.98623000000043,8526.413716444444,-1,279.98623000000043,-1236.5483100000001,8987.071975277779,-1,1236.5483100000001,-1476.7886099999996,9122.179146363636,-1,1476.7886099999996,0.05155316666337044
335152,2023-01-25 00:00:00,multichain*,Avalanche,4082971.52433,Multichain,Bridge,Multichain,-2402.931020000018,-2402.931020000018,1,1,-837432668.6231099,-1,837432668.6231099,-2402.931020000018,4082971.52433,-1,2402.931020000018,-103284945.97193001,3961134.7509985715,-1,103284945.97193001,-100295215.66402002,81194199.029932,-1,100295215.66402002,-35519552.90194999,80294869.36016944,-1,35519552.90194999,-240245821.09929994,151862815.12742773,-1,240245821.09929994,-837432668.6231099,313408290.33390903,-1,837432668.6231099,-0.05885250498763471
335153,2023-01-25 00:00:00,multichain*,Binance,113893667.29577,Multichain,Bridge,Multichain,1945999.2602799982,1945999.2602799982,1,1,-255733368.36633998,-1,255733368.36633998,1945999.2602799982,113893667.29577,1,1945999.2602799982,-70043956.46134,107038791.68607572,-1,70043956.46134,-15472246.578319997,135113676.83716235,-1,15472246.578319997,-42707621.34234999,137565569.05797744,-1,42707621.34234999,-75781715.21514998,153536381.7220337,-1,75781715.21514998,-255733368.36633998,234083099.79398647,-1,255733368.36633998,1.7086105895830368
335154,2023-01-25 00:00:00,multichain*,Celo,53.85698,Multichain,Bridge,Multichain,-0.7650199999999998,-0.7650199999999998,1,1,-1056675.10005,-1,1056675.10005,-0.7650199999999998,53.85698,-1,0.7650199999999998,-1023251.08202,51.07344142857143,-1,1023251.08202,-1017571.93458,781154.488838,-1,1017571.93458,-1025342.5783500001,940253.1004644444,-1,1025342.5783500001,-1056675.10005,899808.4349866355,-1,1056675.10005,-1056675.10005,899808.4349866355,-1,1056675.10005,-1.4204658337693643
335155,2023-01-25 00:00:00,multichain*,Dogechain,2168496.15928,Multichain,Bridge,Multichain,-5035.133460000157,-5035.133460000157,1,1,-3749584.52516,-1,3749584.52516,-5035.133460000157,2168496.15928,-1,5035.133460000157,-728215.73386,2297184.7467228575,-1,728215.73386,-2128113.3545800005,3315513.382296333,-1,2128113.3545800005,-3525467.8206800004,4802340.547358445,-1,3525467.8206800004,-3749584.52516,4929146.58234963,-1,3749584.52516,-3749584.52516,4929146.58234963,-1,3749584.52516,-0.23219471422407129
335156,2023-01-25 00:00:00,multichain*,Ethereum,104676352.32582,Multichain,Bridge,Multichain,-552937.6080799997,-552937.6080799997,1,1,-391293423.22695,-1,391293423.22695,-552937.6080799997,104676352.32582,-1,552937.6080799997,-231651284.55396998,95741698.74684857,-1,231651284.55396998,-167429555.11918998,243814125.05346236,-1,167429555.11918998,-175333368.04125,263245699.05903202,-1,175333368.04125,-165994254.31458998,269312338.57950646,-1,165994254.31458998,-391293423.22695,313640291.05747545,-1,391293423.22695,-0.5282354570007397
335157,2023-01-25 00:00:00,multichain*,EthereumClassic,22150.04226,Multichain,Bridge,Multichain,-27.304920000002312,-27.304920000002312,1,1,22150.042259999995,1,22150.042259999995,-27.304920000002312,22150.04226,-1,27.304920000002312,-3735.73588,22076.16835,-1,3735.73588,-1530.7884200000008,23789.007074,-1,1530.7884200000008,-82003.20525,36885.90406077778,-1,82003.20525,9181.777779999995,60610.111779833336,1,9181.777779999995,22150.042259999995,47050.22249004133,1,22150.042259999995,-0.12327254133194739
335158,2023-01-25 00:00:00,multichain*,Evmos,49250.95861,Multichain,Bridge,Multichain,15.184110000001965,15.184110000001965,1,1,-29430.531879999995,-1,29430.531879999995,15.184110000001965,49250.95861,1,15.184110000001965,-20129.292289999998,49284.6676,-1,20129.292289999998,-54149.64975,74211.14473066667,-1,54149.64975,419.6588600000032,75407.03707744445,1,419.6588600000032,-17035.721560000005,78944.38735788889,-1,17035.721560000005,-29430.531879999995,76804.43303181817,-1,29430.531879999995,0.03083008012136226
335159,2023-01-25 00:00:00,multichain*,Fantom,506637419.9709,Multichain,Bridge,Multichain,308849.9924399853,308849.9924399853,1,1,-5956657541.809461,-1,5956657541.809461,308849.9924399853,506637419.9709,1,308849.9924399853,-147182960.31571,503677783.35092,-1,147182960.31571,-123734039.78368002,602939279.0818328,-1,123734039.78368002,-242548117.47099978,644025569.1495358,-1,242548117.47099978,-707903417.67379,828011384.9625803,-1,707903417.67379,-5956657541.809461,1993182499.2747371,-1,5956657541.809461,0.0609607542328249
335160,2023-01-25 00:00:00,multichain*,Fuse,2186.03777,Multichain,Bridge,Multichain,-1.5221999999998843,-1.5221999999998843,1,1,-250439.31207,-1,250439.31207,-1.5221999999998843,2186.03777,-1,1.5221999999998843,-113533.32996,2181.3104957142855,-1,113533.32996,-93708.25997,81615.07376266667,-1,93708.25997,-191742.69429,127359.85112455556,-1,191742.69429,-228109.14057000002,159031.56709394444,-1,228109.14057000002,-250439.31207,166591.03405070247,-1,250439.31207,-0.06963283164132542
335150,2023-01-25 00:00:00,multichain*,Arbitrum,23120.57149,Multichain,Bridge,Multichain,-258.3684600000015,-258.3684600000015,1,1,-189515029.69642,-1,189515029.69642,-258.3684600000015,23120.57149,-1,258.3684600000015,-26989398.6861,56007.78371142857,-1,26989398.6861,-28034109.553239997,20966107.790791668,-1,28034109.553239997,-14982852.930529987,19578069.95542578,-1,14982852.930529987,-217590903.0034,108459761.31078489,-1,217590903.0034,-189515029.69642,166721249.54783562,-1,189515029.69642,-1.117483017717576
335381,2023-01-25 00:00:00,rubicon,Optimism,10911900.48182,Rubicon,Dexes,Rubicon,501634.43695839786,501634.43695839786,1,1,9767672.549998414,1,9767672.549998414,501634.43695839786,10911900.48182,1,501634.43695839786,1022665.9655904591,10306713.350917144,1,1022665.9655904591,1747486.8357205982,8444681.424460333,1,1747486.8357205982,3436314.437664727,7232858.3043140005,1,3436314.437664727,8293506.6810489325,6394647.094069778,1,8293506.6810489325,9778055.169929828,3674025.6794280275,1,9778055.169929828,4.5971317076631735
335188,2023-01-25 00:00:00,nftx,Ethereum,22688246.26246,NFTX,NFT Marketplace,NFTX,-459659.0943758371,-459659.0943758371,1,1,11759149.969072234,1,11759149.969072234,-459659.0943758371,22688246.26246,-1,459659.0943758371,-729001.0148841033,23742887.36803857,-1,729001.0148841033,519567.5377037776,19774820.891516335,1,519567.5377037776,-1249121.8348415897,18643368.392434333,-1,1249121.8348415897,-5895869.490687126,20823366.468509056,-1,5895869.490687126,11507318.70413482,23469518.82825866,1,11507318.70413482,-2.0259789542940108
335192,2023-01-25 00:00:00,notional,Ethereum,54617350.92736,Notional,Lending,Notional,-363145.86460905167,-363145.86460905167,1,1,-31846368.745174795,-1,31846368.745174795,-363145.86460905167,54617350.92736,-1,363145.86460905167,1071249.0837947025,53973316.41389428,1,1071249.0837947025,-1227425.7944397787,53227340.74923633,-1,1227425.7944397787,-34732935.8811408,64838362.64028667,-1,34732935.8811408,-31846368.745174795,67876005.19686534,-1,31846368.745174795,-31846368.745174795,67876005.19686534,-1,31846368.745174795,-0.664891025366698
335223,2023-01-25 00:00:00,pancakeswap*,Aptos,32020707.09558,PancakeSwap,Dexes,PancakeSwap,151043.0903000012,151043.0903000012,1,1,31930495.72758,1,31930495.72758,151043.0903000012,32020707.09558,1,151043.0903000012,2085508.378680001,31479460.662878573,1,2085508.378680001,7435005.719229999,28712923.884035334,1,7435005.719229999,31930495.72758,17295684.97581079,1,31930495.72758,31930495.72758,17295684.97581079,1,31930495.72758,31930495.72758,17295684.97581079,1,31930495.72758,0.4717044187973305
335224,2023-01-25 00:00:00,pancakeswap*,Binance,2377901463.97508,PancakeSwap,Dexes,PancakeSwap,-28293973.05234003,-28293973.05234003,1,1,-1828714529.0499601,-1,1828714529.0499601,-28293973.05234003,2377901463.97508,-1,28293973.05234003,12381964.06444025,2368160635.7644258,1,12381964.06444025,211324115.70998,2274365205.750973,1,211324115.70998,-588402054.4608002,2586283172.9668713,-1,588402054.4608002,-716131315.0567799,2798183298.0601964,-1,716131315.0567799,-1848371895.0005398,3454348813.692619,-1,1848371895.0005398,-1.1898715519120664
335226,2023-01-25 00:00:00,pancakeswap*,Ethereum,13992262.19286,PancakeSwap,Dexes,PancakeSwap,-925564.2224899996,-925564.2224899996,1,1,3983899.000529999,1,3983899.000529999,-925564.2224899996,13992262.19286,-1,925564.2224899996,-482921.74859,14239602.269234285,-1,482921.74859,3273407.7567299996,12655114.729498332,1,3273407.7567299996,3983899.000529999,11189623.31038183,1,3983899.000529999,3983899.000529999,11189623.31038183,1,3983899.000529999,3983899.000529999,11189623.31038183,1,3983899.000529999,-6.614829037168117
335228,2023-01-25 00:00:00,pando-leaf*,Mixin,52143874.79479,Pando Leaf,CDP,Pando,-1282654.2691700011,-1282654.2691700011,1,1,-23082681.691019997,-1,23082681.691019997,-1282654.2691700011,52143874.79479,-1,1282654.2691700011,2912566.9920499995,51648730.07814429,1,2912566.9920499995,12086771.23551,44346338.551153,1,12086771.23551,-25735989.701770008,48680732.88622277,-1,25735989.701770008,-23082681.691019997,49859169.71714542,-1,23082681.691019997,-23082681.691019997,49859169.71714542,-1,23082681.691019997,-2.459836892094867
335229,2023-01-25 00:00:00,pangolin*,Avalanche,30951010.72907,Pangolin,Dexes,Pangolin,-1659518.247680001,-1659518.247680001,1,1,-125039542.69985,-1,125039542.69985,-1659518.247680001,30951010.72907,-1,1659518.247680001,-699699.27183,31844137.406321432,-1,699699.27183,5546631.228580002,28045445.540929332,1,5546631.228580002,-12417285.064099997,28578435.901567444,-1,12417285.064099997,-12808895.072580002,34408226.54987661,-1,12808895.072580002,-124797374.24480999,80634711.6622981,-1,124797374.24480999,-5.361757850839223
335231,2023-01-25 00:00:00,pangolin*,Flare,633584.74504,Pangolin,Dexes,Pangolin,-59358.416680000024,-59358.416680000024,1,1,633584.74504,1,633584.74504,-59358.416680000024,633584.74504,-1,59358.416680000024,-21383.852180000045,673145.4212285714,-1,21383.852180000045,633584.74504,584722.4832306667,1,633584.74504,633584.74504,584722.4832306667,1,633584.74504,633584.74504,584722.4832306667,1,633584.74504,633584.74504,584722.4832306667,1,633584.74504,-9.368662541938658
335232,2023-01-25 00:00:00,pangolin*,Songbird,406913.72044,Pangolin,Dexes,Pangolin,-14771.217940000002,-14771.217940000002,1,1,-476314.11607000005,-1,476314.11607000005,-14771.217940000002,406913.72044,-1,14771.217940000002,-76428.16621,451260.6219142857,-1,76428.16621,-143263.89605000004,575974.146667,-1,143263.89605000004,-936885.69519,752154.0684923334,-1,936885.69519,-476314.11607000005,783699.8918513132,-1,476314.11607000005,-476314.11607000005,783699.8918513132,-1,476314.11607000005,-3.6300614105682483
335235,2023-01-25 00:00:00,parallel-lending*,Heiko,4407299.8609,Parallel Lending,Lending,Parallel DeFi Super App,-236737.0411600005,-236737.0411600005,1,1,-7717902.973550001,-1,7717902.973550001,-236737.0411600005,4407299.8609,-1,236737.0411600005,-313594.9083700003,4456401.988355714,-1,313594.9083700003,543842.5440199999,3730603.1988629997,1,543842.5440199999,-402595.92191000003,3752265.9622317776,-1,402595.92191000003,-7717902.973550001,4765859.704928353,-1,7717902.973550001,-7717902.973550001,4765859.704928353,-1,7717902.973550001,-5.371475702396551
335237,2023-01-25 00:00:00,parallel-lending*,Parallel,35994036.85666,Parallel Lending,Lending,Parallel DeFi Super App,-1825047.723530002,-1825047.723530002,1,1,-37640295.89417999,-1,37640295.89417999,-1825047.723530002,35994036.85666,-1,1825047.723530002,1005276.5174200013,35700388.96405,1,1005276.5174200013,10049918.383950002,30250337.648762666,1,10049918.383950002,-2422945.1340299994,31722797.71392722,-1,2422945.1340299994,-37640295.89417999,36623751.58232526,-1,37640295.89417999,-37640295.89417999,36623751.58232526,-1,37640295.89417999,-5.070416888213838
335240,2023-01-25 00:00:00,parallel-liquid-crowdloan,Heiko,2623000.88235,Parallel Liquid Crowdloan,Liquid Staking,Parallel DeFi Super App,0.0,0.0,1,1,0.0,1,0.0,0.0,2623000.88235,1,0.0,0.0,2756040.9582599998,1,0.0,0.0,2252951.954475,1,0.0,0.0,2258090.419295889,1,0.0,0.0,2860938.0989986747,1,0.0,0.0,2860938.0989986747,1,0.0,0.0
335222,2023-01-25 00:00:00,pact*,Algorand,12627882.81689,Pact,Dexes,Pact,-622412.9799300004,-622412.9799300004,1,1,12367495.59766,1,12367495.59766,-622412.9799300004,12627882.81689,-1,622412.9799300004,-25029.508440000936,12622090.990434285,-1,25029.508440000936,6518209.21651,8983285.362166667,1,6518209.21651,1835516.338609999,8417051.160995554,1,1835516.338609999,4196071.970549998,8363336.519400722,1,4196071.970549998,12367495.59766,8797372.843644895,1,12367495.59766,-4.92887833182545
335241,2023-01-25 00:00:00,parallel-liquid-crowdloan,Parallel,176007320.75594,Parallel Liquid Crowdloan,Liquid Staking,Parallel DeFi Super App,0.0,0.0,1,1,122441.88264002754,1,122441.88264002754,0.0,176007320.75594,1,0.0,0.0,175680776.56158713,1,0.0,0.0,148120446.55824468,1,0.0,24038.968800001876,155452088.73659456,1,24038.968800001876,122441.88264002754,174542701.0147414,1,122441.88264002754,122441.88264002754,174542701.0147414,1,122441.88264002754,0.0
335250,2023-01-25 00:00:00,perpetual-protocol,Optimism,16744213.24112,Perpetual Protocol,Derivatives,Perpetual Protocol,89535.90380105388,89535.90380105388,1,1,6973384.948337601,1,6973384.948337601,89535.90380105388,16744213.24112,1,89535.90380105388,53500.58729174564,16669597.299124286,1,53500.58729174564,-358832.9528372147,17102274.63764233,-1,358832.9528372147,-5957844.448858292,18089972.76764,-1,5957844.448858292,-4970472.401304668,20282308.031468056,-1,4970472.401304668,6946613.9462936185,23634622.885278165,1,6946613.9462936185,0.5347274459045586
335252,2023-01-25 00:00:00,pika-protocol,Optimism,10373875.51511,Pika Protocol,Derivatives,Pika Protocol,16602.171515049547,16602.171515049547,1,1,10032339.51788934,1,10032339.51788934,16602.171515049547,10373875.51511,1,16602.171515049547,895837.1698836507,10078549.940784287,1,895837.1698836507,2744868.872834454,8779408.184804333,1,2744868.872834454,784299.2199670423,8969365.566658223,1,784299.2199670423,9782921.812836709,7201073.3930561105,1,9782921.812836709,10045599.932517383,4821591.4402815895,1,10045599.932517383,0.16003827586775807
335253,2023-01-25 00:00:00,pinksale*,Avalanche,345840.86378,PinkSale,Launchpad,PinkSale,-30063.641200000013,-30063.641200000013,1,1,-73215.45552999998,-1,73215.45552999998,-30063.641200000013,345840.86378,-1,30063.641200000013,-32403.73735999997,363775.00102571433,-1,32403.73735999997,73782.72747000004,306233.1176696667,1,73782.72747000004,-126559.74112000002,339277.26646066667,-1,126559.74112000002,-459263.81915999996,467524.2222840556,-1,459263.81915999996,-73215.45552999998,494398.303311122,-1,73215.45552999998,-8.692911783589697
335254,2023-01-25 00:00:00,pinksale*,Binance,173701922.80537,PinkSale,Launchpad,PinkSale,-1475860.2879099846,-1475860.2879099846,1,1,15245475.404520005,1,15245475.404520005,-1475860.2879099846,173701922.80537,-1,1475860.2879099846,877704.9248900115,173044893.1983643,1,877704.9248900115,21649840.12854001,163043062.9051383,1,21649840.12854001,-33862496.73144001,180321657.32011154,-1,33862496.73144001,-25473128.19161001,188577390.6640144,-1,25473128.19161001,15245475.404520005,187825357.54878217,1,15245475.404520005,-0.8496510942850417
335255,2023-01-25 00:00:00,pinksale*,Cronos,93892.26574,PinkSale,Launchpad,PinkSale,-2143.4127799999987,-2143.4127799999987,1,1,-33784.8339,-1,33784.8339,-2143.4127799999987,93892.26574,-1,2143.4127799999987,4152.4643300000025,90362.34014,1,4152.4643300000025,23230.46471,76439.96416433333,1,23230.46471,-43818.4645,82598.09181311111,-1,43818.4645,-65740.80025,108356.65783644443,-1,65740.80025,-33784.8339,112233.83905043901,-1,33784.8339,-2.2828427486619502
335256,2023-01-25 00:00:00,pinksale*,Ethereum,6453863.63572,PinkSale,Launchpad,PinkSale,-394079.20677000005,-394079.20677000005,1,1,3489900.6668999996,1,3489900.6668999996,-394079.20677000005,6453863.63572,-1,394079.20677000005,-513124.16508000065,6703622.8764371425,-1,513124.16508000065,1377978.2862399993,5904164.489482,1,1377978.2862399993,-1288641.0266300002,5654355.250075556,-1,1288641.0266300002,1100570.90814,5777454.804868667,1,1100570.90814,3489900.6668999996,5597802.672148293,1,3489900.6668999996,-6.106097510162781
335257,2023-01-25 00:00:00,pinksale*,Fantom,18325.10925,PinkSale,Launchpad,PinkSale,-1026.89919,-1026.89919,1,1,-8045.541939999999,-1,8045.541939999999,-1026.89919,18325.10925,-1,1026.89919,2547.692240000002,16881.94120857143,1,2547.692240000002,2300.488110000002,13218.876435666667,1,2300.488110000002,-2015.456619999999,16605.355447555557,-1,2015.456619999999,-18098.51006,20973.71660922222,-1,18098.51006,-8045.541939999999,22159.833033951218,-1,8045.541939999999,-5.603782089320968
335258,2023-01-25 00:00:00,pinksale*,Polygon,267881.49981,PinkSale,Launchpad,PinkSale,-8880.677350000013,-8880.677350000013,1,1,110904.24169,1,110904.24169,-8880.677350000013,267881.49981,-1,8880.677350000013,-12913.075130000012,275307.12368428573,-1,12913.075130000012,58297.33508000002,240847.90596,1,58297.33508000002,58208.79573000001,225996.59870399997,1,58208.79573000001,12401.83163,212600.97023522225,1,12401.83163,110904.24169,215101.95454390245,1,110904.24169,-3.3151514219155858
335259,2023-01-25 00:00:00,platypus-finance,Avalanche,44531750.31594,Platypus Finance,Dexes,Platypus Finance,-139440.11713982277,-139440.11713982277,1,1,-607787193.6060904,-1,607787193.6060904,-139440.11713982277,44531750.31594,-1,139440.11713982277,831678.4173701152,43537023.27700429,1,831678.4173701152,1251219.6657385381,39043399.82897066,1,1251219.6657385381,-15598182.938689167,41936150.436704665,-1,15598182.938689167,-132585299.89778323,93494696.16511361,-1,132585299.89778323,-557386456.3936548,341580599.550778,-1,557386456.3936548,-0.31312516609056484
335189,2023-01-25 00:00:00,nomiswap,Binance,16999337.627,Nomiswap,Dexes,Nomiswap,-266707.0100477915,-266707.0100477915,1,1,2813629.6935886047,1,2813629.6935886047,-266707.0100477915,16999337.627,-1,266707.0100477915,-832587.330861288,17364551.375562854,-1,832587.330861288,-3289456.7602990973,18618755.658664666,-1,3289456.7602990973,-13559247.41556782,22116073.228483,-1,13559247.41556782,-55567361.520989105,34203770.226909555,-1,55567361.520989105,2511545.390987795,45522618.38377071,1,2511545.390987795,-1.5689258952312444
335221,2023-01-25 00:00:00,ouchi-finance,Ethereum,16149409.95951,Ouchi Finance,Dexes,Ouchi Finance,0.0,0.0,1,1,7446510.070865966,1,7446510.070865966,0.0,16149409.95951,1,0.0,-1035538.977325473,17525028.55353714,-1,1035538.977325473,1655682.515078709,15003950.2932,1,1655682.515078709,4546875.29720393,12291777.226772333,1,4546875.29720393,7425888.20550879,11335511.236676998,1,7425888.20550879,7446510.070865966,11286224.881057281,1,7446510.070865966,0.0
335217,2023-01-25 00:00:00,origin-dollar,Ethereum,51659593.40519,Origin Dollar,Yield Aggregator,Origin Dollar,2737.1606189897093,2737.1606189897093,1,1,-210239997.30424684,-1,210239997.30424684,2737.1606189897093,51659593.40519,1,2737.1606189897093,-1889702.9732720624,52222515.91290571,-1,1889702.9732720624,579908.0223104788,50531670.03263,1,579908.0223104788,4371440.46104572,49311451.80717622,1,4371440.46104572,-999573.9980689995,47554876.790016,-1,999573.9980689995,-207322707.5150731,83186327.01762286,-1,207322707.5150731,0.005298455598596948
335193,2023-01-25 00:00:00,octus-bridge,Avalanche,1.99226,Octus Bridge,Bridge,Octus Bridge,0.0,0.0,1,1,1.467981052631579,1,1.467981052631579,0.0,1.99226,1,0.0,0.0,1.9660171428571427,1,0.0,0.0,1.388216,1,0.0,0.0,1.4950214444444447,1,0.0,0.0,2.2515283333333334,1,0.0,1.467981052631579,2.1794773161764702,1,1.467981052631579,0.0
335194,2023-01-25 00:00:00,octus-bridge,Binance,20048.8241,Octus Bridge,Bridge,Octus Bridge,9973.157077476988,9973.157077476988,1,1,20032.236120395046,1,20032.236120395046,9973.157077476988,20048.8241,1,9973.157077476988,11248.539803108266,11278.216387142858,1,11248.539803108266,8978.720204683443,7521.430596333334,1,8978.720204683443,18608.362583788796,5769.771862777778,1,18608.362583788796,18742.230874819637,8721.456691722222,1,18742.230874819637,20032.236120395046,6180.2578826595745,1,20032.236120395046,49.74434923331482
335195,2023-01-25 00:00:00,octus-bridge,Ethereum,1736813.38927,Octus Bridge,Bridge,Octus Bridge,-786.4199999998355,-786.4199999998355,1,1,1281831.8877923978,1,1281831.8877923978,-786.4199999998355,1736813.38927,-1,786.4199999998355,47.182578599936505,1714477.0490657145,1,47.182578599936505,135470.62666494402,1185173.0129776667,1,135470.62666494402,179866.86452672514,1216993.1123277778,1,179866.86452672514,103991.73696128014,1832343.6124191112,1,103991.73696128014,1281831.8877923978,2237949.7803494325,1,1281831.8877923978,-0.04527947589869604
335196,2023-01-25 00:00:00,octus-bridge,Everscale,11919979.087790001,Octus Bridge,Bridge,Octus Bridge,-33252.20407478549,-33252.20407478549,1,1,-5071164.9836277375,-1,5071164.9836277375,-33252.20407478549,11919979.087790001,-1,33252.20407478549,-497313.03145076905,12085266.125661429,-1,497313.03145076905,-1266070.3633221013,9673642.593650999,-1,1266070.3633221013,-9271888.957678014,12512758.811885333,-1,9271888.957678014,-16848442.29083003,21764081.161712,-1,16848442.29083003,-5071164.9836277375,32169579.623184357,-1,5071164.9836277375,-0.2789619329856605
335197,2023-01-25 00:00:00,octus-bridge,Fantom,27.63082,Octus Bridge,Bridge,Octus Bridge,0.0,0.0,1,1,21.863740227011238,1,21.863740227011238,0.0,27.63082,1,0.0,21.85849742721761,18.05873,1,21.85849742721761,21.85849742721761,6.906745666666667,1,21.85849742721761,21.85849742721761,5.293152555555555,1,21.85849742721761,21.85849742721761,7.004268888888888,1,21.85849742721761,21.863740227011238,11.313118198529411,1,21.863740227011238,0.0
