,date,protocol,chain,usd_value,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
268258,2023-01-04 14:59:35,pinksale,Binance,154646041.99078,167155.48251199408,167155.48251199408,1,1,-26295186.650780406,-1,26295186.650780406,167155.48251199408,1,167155.48251199408,-1686891.7557074851,-1,1686891.7557074851,-11722892.334685044,-1,11722892.334685044,-34059233.641354926,-1,34059233.641354926,-28865356.921561267,-1,28865356.921561267,-26295186.650780406,-1,26295186.650780406,0.1080890790091866
268259,2023-01-04 14:59:35,pinksale,Cronos,64374.05798,782.3729892620016,782.3729892620016,1,1,-3021.731030274414,-1,3021.731030274414,782.3729892620016,1,782.3729892620016,-2214.2091117524233,-1,2214.2091117524233,-647.3966530808476,-1,647.3966530808476,-1788.5849687444347,-1,1788.5849687444347,-2887.9101937977284,-1,2887.9101937977284,-3021.731030274414,-1,3021.731030274414,1.2153544670200418
268260,2023-01-04 14:59:35,pinksale,Ethereum,5318582.53342,-17985.479616692202,-17985.479616692202,1,1,1790110.6207578848,1,1790110.6207578848,-17985.479616692202,-1,17985.479616692202,109879.22388663296,1,109879.22388663296,-88233.1568511742,-1,88233.1568511742,136376.22116046597,1,136376.22116046597,1381061.3736517057,1,1381061.3736517057,1790110.6207578848,1,1790110.6207578848,-0.33816302564975004
268261,2023-01-04 14:59:35,pinksale,Fantom,11069.20226,0.0,0.0,1,1,-11713.564977822127,-1,11713.564977822127,0.0,1,0.0,4.888001935911975,1,4.888001935911975,-6821.962764544098,-1,6821.962764544098,-9126.582032944347,-1,9126.582032944347,-11661.168139743548,-1,11661.168139743548,-11713.564977822127,-1,11713.564977822127,0.0
268262,2023-01-04 14:59:35,pinksale,Polygon,216410.60825000002,-518.4743512652303,-518.4743512652303,1,1,-58756.37524601151,-1,58756.37524601151,-518.4743512652303,-1,518.4743512652303,-4732.137314382701,-1,4732.137314382701,33699.189587203844,1,33699.189587203844,30905.76443788002,1,30905.76443788002,-76002.86746595897,-1,76002.86746595897,-58756.37524601151,-1,58756.37524601151,-0.23957899081651435
268263,2023-01-04 14:59:35,platypus-finance,Avalanche,36311316.31238,-56482.060721842885,-56482.060721842885,1,1,26302057.51526084,1,26302057.51526084,-56482.060721842885,-1,56482.060721842885,2215624.5307463417,1,2215624.5307463417,2747338.519716849,1,2747338.519716849,-63961613.10767473,-1,63961613.10767473,-109470167.92989196,-1,109470167.92989196,26304430.31003057,1,26304430.31003057,-0.155549471784326
268266,2023-01-04 14:59:35,plutusdao,Arbitrum,11428154.97456,-148572.62203873758,-148572.62203873758,1,1,1118624.7311959402,1,1118624.7311959402,-148572.62203873758,-1,148572.62203873758,157896.96208138132,1,157896.96208138132,2200388.5483216927,1,2200388.5483216927,1118624.7311959402,1,1118624.7311959402,1118624.7311959402,1,1118624.7311959402,1118624.7311959402,1,1118624.7311959402,-1.3000578165895744
268271,2023-01-04 14:59:35,pnetwork,Algorand,66482.51171,-1271.811220763972,-1271.811220763972,1,1,7748.7307202416705,1,7748.7307202416705,-1271.811220763972,-1,1271.811220763972,17995.949282498317,1,17995.949282498317,7748.7307202416705,1,7748.7307202416705,7748.7307202416705,1,7748.7307202416705,7748.7307202416705,1,7748.7307202416705,7748.7307202416705,1,7748.7307202416705,-1.913001160834108
268272,2023-01-04 14:59:35,pnetwork,Arbitrum,8102.57877,81.49661515685108,81.49661515685108,1,1,-13.388625242911417,-1,13.388625242911417,81.49661515685108,1,81.49661515685108,-1375.1826781418933,-1,1375.1826781418933,-13.388625242911417,-1,13.388625242911417,-13.388625242911417,-1,13.388625242911417,-13.388625242911417,-1,13.388625242911417,-13.388625242911417,-1,13.388625242911417,1.0058108346764159
268273,2023-01-04 14:59:35,pnetwork,Binance,8265550.39605,-94863.09913076578,-94863.09913076578,1,1,-65895123.52430657,-1,65895123.52430657,-94863.09913076578,-1,94863.09913076578,-755570.7763801534,-1,755570.7763801534,-2079727.9896886083,-1,2079727.9896886083,-2450415.7086700588,-1,2450415.7086700588,-38052474.55422056,-1,38052474.55422056,-65895123.52430657,-1,65895123.52430657,-1.1476924655386487
268274,2023-01-04 14:59:35,pnetwork,EOS,2511985.78903,1972064.6586219247,1972064.6586219247,1,1,-1674173.5272744375,-1,1674173.5272744375,1972064.6586219247,1,1972064.6586219247,1994062.1985262411,1,1994062.1985262411,2083503.276552444,1,2083503.276552444,972904.0911679564,1,972904.0911679564,476415.74552520434,1,476415.74552520434,-1674173.5272744375,-1,1674173.5272744375,78.50620283100547
268275,2023-01-04 14:59:35,pnetwork,Ethereum,4864286.08208,65224.790070367635,65224.790070367635,1,1,-61919050.6263839,-1,61919050.6263839,65224.790070367635,1,65224.790070367635,-11976.63114646676,-1,11976.63114646676,-23405249.576903094,-1,23405249.576903094,-34814399.861082025,-1,34814399.861082025,-9973773.464733966,-1,9973773.464733966,-61919050.6263839,-1,61919050.6263839,1.340891324436187
268276,2023-01-04 14:59:35,pnetwork,LBRY,1244212.97071,47768.6410601128,47768.6410601128,1,1,1228449.1569443091,1,1228449.1569443091,47768.6410601128,1,47768.6410601128,175001.32679019024,1,175001.32679019024,1217214.8615620055,1,1217214.8615620055,1215351.0490714666,1,1215351.0490714666,1228449.1569443091,1,1228449.1569443091,1228449.1569443091,1,1228449.1569443091,3.839265638972885
268297,2023-01-04 14:59:35,qidao,xDai,47383.73143,-626.8950041027545,-626.8950041027545,1,1,45952.34206713229,1,45952.34206713229,-626.8950041027545,-1,626.8950041027545,1449.104693670383,1,1449.104693670383,-1240.7677674651325,-1,1240.7677674651325,-573455.0944549883,-1,573455.0944549883,-1280551.33141473,-1,1280551.33141473,45952.34206713229,1,45952.34206713229,-1.3230173842025645
268278,2023-01-04 14:59:35,pnetwork,Telos,114413.71734,944.9095556071851,944.9095556071851,1,1,-676209.0462850528,-1,676209.0462850528,944.9095556071851,1,944.9095556071851,-17911.021378575595,-1,17911.021378575595,-6435953.277550683,-1,6435953.277550683,-8427883.739888676,-1,8427883.739888676,-463897.2196943331,-1,463897.2196943331,-676209.0462850528,-1,676209.0462850528,0.8258708637175244
268299,2023-01-04 14:59:35,quickswap-dex,Polygon,126252678.95303,1233758.8295031853,1233758.8295031853,1,1,126252678.95302993,1,126252678.95302993,1233758.8295031853,1,1233758.8295031853,-3783903.256533416,-1,3783903.256533416,-34587945.854832195,-1,34587945.854832195,-122572482.5684253,-1,122572482.5684253,-169796012.8011339,-1,169796012.8011339,126252678.95302993,1,126252678.95302993,0.9772139805145701
268300,2023-01-04 14:59:35,quickswap-v3,Dogechain,1475247.6659400002,825.5965803259387,825.5965803259387,1,1,-13991.15013087347,-1,13991.15013087347,825.5965803259387,1,825.5965803259387,2333.72420851899,1,2333.72420851899,17180.00802566601,1,17180.00802566601,-13991.15013087347,-1,13991.15013087347,-13991.15013087347,-1,13991.15013087347,-13991.15013087347,-1,13991.15013087347,0.055963252773552706
268334,2023-01-04 14:59:35,revert-compoundor,Arbitrum,754383.2777,825.1272662997815,825.1272662997815,1,1,651801.3438743897,1,651801.3438743897,825.1272662997815,1,825.1272662997815,-58983.599402419044,-1,58983.599402419044,7619.27905461766,1,7619.27905461766,494470.7831634724,1,494470.7831634724,651801.3438743897,1,651801.3438743897,651801.3438743897,1,651801.3438743897,0.10937772491663246
268335,2023-01-04 14:59:35,revert-compoundor,Ethereum,998041.79574,-2787.350244836911,-2787.350244836911,1,1,935045.4764646647,1,935045.4764646647,-2787.350244836911,-1,2787.350244836911,-150722.99417248488,-1,150722.99417248488,752458.2121860437,1,752458.2121860437,621350.8196380644,1,621350.8196380644,935045.4764646647,1,935045.4764646647,935045.4764646647,1,935045.4764646647,-0.2792819155204041
268336,2023-01-04 14:59:35,revert-compoundor,Optimism,5489498.97827,-76642.86538755102,-76642.86538755102,1,1,5371238.037661955,1,5371238.037661955,-76642.86538755102,-1,76642.86538755102,-327626.68549833784,-1,327626.68549833784,570229.1454321104,1,570229.1454321104,5077002.194856497,1,5077002.194856497,5371238.037661955,1,5371238.037661955,5371238.037661955,1,5371238.037661955,-1.3961723226644047
268337,2023-01-04 14:59:35,revert-compoundor,Polygon,2813745.1975700003,-135764.0924196251,-135764.0924196251,1,1,2722079.1382553075,1,2722079.1382553075,-135764.0924196251,-1,135764.0924196251,17728.50566807884,1,17728.50566807884,2592694.3031637454,1,2592694.3031637454,1752653.1116689728,1,1752653.1116689728,2722079.1382553075,1,2722079.1382553075,2722079.1382553075,1,2722079.1382553075,-4.825031510915536
268338,2023-01-04 14:59:35,rex-staking,Telos,18395687.94453,3651.894474904448,3651.894474904448,1,1,-921569.5022702368,-1,921569.5022702368,3651.894474904448,1,3651.894474904448,30912.92519554705,1,30912.92519554705,-108668.09030838365,-1,108668.09030838365,-921569.5022702368,-1,921569.5022702368,-921569.5022702368,-1,921569.5022702368,-921569.5022702368,-1,921569.5022702368,0.019851904891604488
268339,2023-01-04 14:59:35,rhino.fi,Arbitrum,361690.15687,-66.78189745705069,-66.78189745705069,1,1,-118860.7109602659,-1,118860.7109602659,-66.78189745705069,-1,66.78189745705069,-2602.7761447200323,-1,2602.7761447200323,4861.786974737468,1,4861.786974737468,-118860.7109602659,-1,118860.7109602659,-118860.7109602659,-1,118860.7109602659,-118860.7109602659,-1,118860.7109602659,-0.01846384154740868
268340,2023-01-04 14:59:35,rhino.fi,Ethereum,18458366.55088,-229364.61922819805,-229364.61922819805,1,1,-20148934.641357705,-1,20148934.641357705,-229364.61922819805,-1,229364.61922819805,-127209.19717982312,-1,127209.19717982312,-458002.7589710897,-1,458002.7589710897,2440821.156651867,1,2440821.156651867,-2269969.793141137,-1,2269969.793141137,-20148934.641357705,-1,20148934.641357705,-1.2426051817530035
268333,2023-01-04 14:59:35,reserve,Ethereum,14094406.31575,0.0,0.0,1,1,-14284939.878328212,-1,14284939.878328212,0.0,1,0.0,0.0,1,0.0,25551.00000000649,1,25551.00000000649,-14284939.878328212,-1,14284939.878328212,-14284939.878328212,-1,14284939.878328212,-14284939.878328212,-1,14284939.878328212,0.0
268341,2023-01-04 14:59:35,rhino.fi,Polygon,678130.26332,-1208.6897621279275,-1208.6897621279275,1,1,32048.117228490544,1,32048.117228490544,-1208.6897621279275,-1,1208.6897621279275,-14617.850882541341,-1,14617.850882541341,-44325.22934808276,-1,44325.22934808276,32048.117228490544,1,32048.117228490544,32048.117228490544,1,32048.117228490544,32048.117228490544,1,32048.117228490544,-0.17823858150945904
268343,2023-01-04 14:59:35,ribbon,Ethereum,47816651.37642,239.61238376244546,239.61238376244546,1,1,-115769463.01733622,-1,115769463.01733622,239.61238376244546,1,239.61238376244546,-1059153.9891042805,-1,1059153.9891042805,1017077.7046837064,1,1017077.7046837064,-19153177.232539795,-1,19153177.232539795,-21981974.663375154,-1,21981974.663375154,-115769463.01733622,-1,115769463.01733622,0.0005011065745197841
268346,2023-01-04 14:59:35,ribbon,Solana,77948.83155,0.0,0.0,1,1,77947.355350001,1,77947.355350001,0.0,1,0.0,-4443.89879701276,-1,4443.89879701276,-4913.667372896878,-1,4913.667372896878,-167536.09890997622,-1,167536.09890997622,-278343.8518364873,-1,278343.8518364873,77947.355350001,1,77947.355350001,0.0
268349,2023-01-04 14:59:35,ribbon-lend,Ethereum,17898101.62579,-106.61279999854217,-106.61279999854217,1,1,10204302.851476394,1,10204302.851476394,-106.61279999854217,-1,106.61279999854217,-1958672.8489753092,-1,1958672.8489753092,-2821290.1058675176,-1,2821290.1058675176,11354940.803074894,1,11354940.803074894,10204302.851476394,1,10204302.851476394,10204302.851476394,1,10204302.851476394,-0.0005956654075811038
268352,2023-01-04 14:59:35,rocket-pool,Ethereum,611372589.94362,483765.95300187945,483765.95300187945,1,1,463498416.0129914,1,463498416.0129914,483765.95300187945,1,483765.95300187945,7135452.956157287,1,7135452.956157287,27847614.408923186,1,27847614.408923186,87294039.09789696,1,87294039.09789696,225426332.48620716,1,225426332.48620716,458688058.18365824,1,458688058.18365824,0.07912784461705942
268353,2023-01-04 14:59:35,saber,Solana,21277877.37456,16425.130413774416,16425.130413774416,1,1,-63263881.96389521,-1,63263881.96389521,16425.130413774416,1,16425.130413774416,93503.69358211476,1,93503.69358211476,-3999275.097136832,-1,3999275.097136832,-27846782.802493226,-1,27846782.802493226,-62658569.6990776,-1,62658569.6990776,-63263881.96389521,-1,63263881.96389521,0.07719346307264856
268354,2023-01-04 14:59:35,saddle-finance,Arbitrum,1872158.30209,432.0155114445297,432.0155114445297,1,1,-1467033.2931739832,-1,1467033.2931739832,432.0155114445297,1,432.0155114445297,-19623.168989619036,-1,19623.168989619036,-286619.56321531703,-1,286619.56321531703,-3582136.2520939084,-1,3582136.2520939084,-1954165.0054743264,-1,1954165.0054743264,-1467033.2931739832,-1,1467033.2931739832,0.023075800318928454
268355,2023-01-04 14:59:35,saddle-finance,Ethereum,8203843.929289999,7.694164804767411,7.694164804767411,1,1,-100954295.87057228,-1,100954295.87057228,7.694164804767411,1,7.694164804767411,-20402.30334829618,-1,20402.30334829618,-5377436.912072546,-1,5377436.912072546,-19113868.86242455,-1,19113868.86242455,-15482304.58146496,-1,15482304.58146496,-100954295.87057228,-1,100954295.87057228,9.378731325320692e-05
