,date,protocol,chain,usd_value,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
260790,2022-12-29 17:59:35,tokemak,Ethereum,31290648.28089,-254533.16743087757,-254533.16743087757,1,1,-338283325.30663955,-1,338283325.30663955,-254533.16743087757,-1,254533.16743087757,-3917619.7046766146,-1,3917619.7046766146,-7563782.517360473,-1,7563782.517360473,342324.87580572534,1,342324.87580572534,-88674999.20070285,-1,88674999.20070285,-336429547.3447996,-1,336429547.3447996,-0.8134480473078837
260789,2022-12-29 17:59:35,the-tokenized-bitcoin,Ethereum,24306778.3228,645677.3867068947,645677.3867068947,1,1,7985066.091834659,1,7985066.091834659,645677.3867068947,1,645677.3867068947,2600349.605691951,1,2600349.605691951,10184899.18997858,1,10184899.18997858,7075505.605895237,1,7075505.605895237,9545846.591393605,1,9545846.591393605,7985066.091834659,1,7985066.091834659,2.656367611256992
260779,2022-12-29 17:59:35,swapr,Arbitrum,598651.16216,1432.8578106406674,1432.8578106406674,1,1,-11099625.700049989,-1,11099625.700049989,1432.8578106406674,1,1432.8578106406674,1724.8255326022254,1,1724.8255326022254,-159150.91110464564,-1,159150.91110464564,-219195.33192891543,-1,219195.33192891543,-774324.6180733861,-1,774324.6180733861,-11099625.700049989,-1,11099625.700049989,0.2393477038398718
260788,2022-12-29 17:59:35,terra-bridge,Harmony,88081.94347,0.0,0.0,1,1,-277379.33762436773,-1,277379.33762436773,0.0,1,0.0,-404.83625155868225,-1,404.83625155868225,-3277.131260583984,-1,3277.131260583984,3509.06810015465,1,3509.06810015465,88081.94347,1,88081.94347,-277379.33762436773,-1,277379.33762436773,0.0
260786,2022-12-29 17:59:35,terra-bridge,Binance,9852621.83255,-10594.836170286933,-10594.836170286933,1,1,6223007.056518192,1,6223007.056518192,-10594.836170286933,-1,10594.836170286933,409455.10313900805,1,409455.10313900805,361833.8104449285,1,361833.8104449285,730365.2247038647,1,730365.2247038647,3193288.677168435,1,3193288.677168435,6223007.056518192,1,6223007.056518192,-0.10753316579435626
260785,2022-12-29 17:59:35,team-finance,Polygon,763328.60827,-10384.248831413079,-10384.248831413079,1,1,-38506.034954948904,-1,38506.034954948904,-10384.248831413079,-1,10384.248831413079,-14161.081209667609,-1,14161.081209667609,-67126.38917656623,-1,67126.38917656623,-585811.110522084,-1,585811.110522084,-561787.3883444176,-1,561787.3883444176,-38506.034954948904,-1,38506.034954948904,-1.3603903638496968
260784,2022-12-29 17:59:35,team-finance,Ethereum,39258127.54264,-183459.9376691065,-183459.9376691065,1,1,-31198055.37254206,-1,31198055.37254206,-183459.9376691065,-1,183459.9376691065,-383043.2728851176,-1,383043.2728851176,-3819234.8571172873,-1,3819234.8571172873,-29317107.072995484,-1,29317107.072995484,-32227018.44340637,-1,32227018.44340637,-31198055.37254206,-1,31198055.37254206,-0.467317086047577
260783,2022-12-29 17:59:35,team-finance,Binance,44237065.4881,-130548.12190362747,-130548.12190362747,1,1,19685803.942405254,1,19685803.942405254,-130548.12190362747,-1,130548.12190362747,-524592.816104427,-1,524592.816104427,-2880618.3409433523,-1,2880618.3409433523,-15191464.20400641,-1,15191464.20400641,19797744.26645679,1,19797744.26645679,19685803.942405254,1,19685803.942405254,-0.2951102666128376
260782,2022-12-29 17:59:35,team-finance,Avalanche,846280.4543399999,-1794.0673166505874,-1794.0673166505874,1,1,846280.45434,1,846280.45434,-1794.0673166505874,-1,1794.0673166505874,-11689.921775492354,-1,11689.921775492354,-65492.69923475038,-1,65492.69923475038,-44920.12100427365,-1,44920.12100427365,564041.4080152996,1,564041.4080152996,846280.45434,1,846280.45434,-0.21199441715214262
260781,2022-12-29 17:59:35,swapr,xDai,8715597.90678,-1751.8226219369028,-1751.8226219369028,1,1,2031297.7641469142,1,2031297.7641469142,-1751.8226219369028,-1,1751.8226219369028,-3104.693349908448,-1,3104.693349908448,-46666.319903709846,-1,46666.319903709846,416728.76174611016,1,416728.76174611016,489681.48000032216,1,489681.48000032216,2031297.7641469142,1,2031297.7641469142,-0.02009985592123442
260787,2022-12-29 17:59:35,terra-bridge,Ethereum,70593707.42276001,-3194.8943328597506,-3194.8943328597506,1,1,45282715.923041336,1,45282715.923041336,-3194.8943328597506,-1,3194.8943328597506,-167327.0068657946,-1,167327.0068657946,-1093032.556029623,-1,1093032.556029623,-3085424.315152696,-1,3085424.315152696,51379853.80306526,1,51379853.80306526,45282715.923041336,1,45282715.923041336,-0.004525749460538589
260647,2022-12-29 17:59:35,lido,Moonbeam,10926785.64925,8909.208767199447,8909.208767199447,1,1,7614673.330106218,1,7614673.330106218,8909.208767199447,1,8909.208767199447,197045.76243940956,1,197045.76243940956,141799.48054580638,1,141799.48054580638,2597307.1287619425,1,2597307.1287619425,7614673.330106218,1,7614673.330106218,7614673.330106218,1,7614673.330106218,0.08153549500452553
260610,2022-12-29 17:59:35,hector-network,Ethereum,6486790.81178,-5646.869604507821,-5646.869604507821,1,1,6486790.81178,1,6486790.81178,-5646.869604507821,-1,5646.869604507821,292.2036000319549,1,292.2036000319549,230083.83436982185,1,230083.83436982185,1561293.5748647244,1,1561293.5748647244,1437748.0254083422,1,1437748.0254083422,6486790.81178,1,6486790.81178,-0.08705182220849662
260643,2022-12-29 17:59:35,knightswap-finance,Fantom,953847.43172,-53.49820417841676,-53.49820417841676,1,1,-6140901.50913917,-1,6140901.50913917,-53.49820417841676,-1,53.49820417841676,-26473.191011292325,-1,26473.191011292325,-123055.73772218655,-1,123055.73772218655,-573965.0631708901,-1,573965.0631708901,-1706683.0649011952,-1,1706683.0649011952,-6639085.2711218055,-1,6639085.2711218055,-0.005608675182146011
260488,2022-12-29 17:59:35,cbridge,Celo,103.00242,0.0,0.0,1,1,103.00242,1,103.00242,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-97.49596620695311,-1,97.49596620695311,103.00242,1,103.00242,0.0
260489,2022-12-29 17:59:35,cbridge,Ethereum,75965369.47108,-23552.305598454743,-23552.305598454743,1,1,63389369.40731464,1,63389369.40731464,-23552.305598454743,-1,23552.305598454743,-186230.3006887339,-1,186230.3006887339,-9030892.089511696,-1,9030892.089511696,-4391359.448292521,-1,4391359.448292521,-24645428.81787542,-1,24645428.81787542,62878655.82297085,1,62878655.82297085,-0.031004003222048562
260490,2022-12-29 17:59:35,cbridge,Fantom,1060242.90883,513258.3225623806,513258.3225623806,1,1,-12569786.125351751,-1,12569786.125351751,513258.3225623806,1,513258.3225623806,193449.48796514957,1,193449.48796514957,-183867.90981148364,-1,183867.90981148364,-959780.4086001891,-1,959780.4086001891,-12992886.082107594,-1,12992886.082107594,-11376158.485529764,-1,11376158.485529764,48.40950298161123
260491,2022-12-29 17:59:35,cbridge,Harmony,19.7327,0.0,0.0,1,1,19.7327,1,19.7327,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,19.7327,1,19.7327,19.7327,1,19.7327,19.7327,1,19.7327,0.0
260492,2022-12-29 17:59:35,cbridge,Heco,3011.19842,0.0,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
260493,2022-12-29 17:59:35,cbridge,Metis,38914.73787,0.0,0.0,1,1,-210369.45879643748,-1,210369.45879643748,0.0,1,0.0,1153.1873596819983,1,1153.1873596819983,-395.0652642456772,-1,395.0652642456772,-64790.027734695206,-1,64790.027734695206,-156726.23754220246,-1,156726.23754220246,-210369.45879643748,-1,210369.45879643748,0.0
260494,2022-12-29 17:59:35,cbridge,Moonriver,0.11643,0.0,0.0,1,1,0.11642999999999999,1,0.11642999999999999,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.11642999999999999,1,0.11642999999999999,0.11642999999999999,1,0.11642999999999999,0.0
260495,2022-12-29 17:59:35,cbridge,OKExChain,1161.70743,0.0,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0
260496,2022-12-29 17:59:35,cbridge,Optimism,10827339.56383,4978832.037037277,4978832.037037277,1,1,679718.6720883977,1,679718.6720883977,4978832.037037277,1,4978832.037037277,5239525.212464716,1,5239525.212464716,6255026.771465915,1,6255026.771465915,5606766.376562275,1,5606766.376562275,1088522.0134400255,1,1088522.0134400255,-353194.5138342278,-1,353194.5138342278,45.983891127508834
260497,2022-12-29 17:59:35,cbridge,Polygon,2591445.52505,179876.281318947,179876.281318947,1,1,-10165733.170052256,-1,10165733.170052256,179876.281318947,1,179876.281318947,-1335733.94437541,-1,1335733.94437541,-959079.8529022825,-1,959079.8529022825,-4481844.128396765,-1,4481844.128396765,-4751652.263011148,-1,4751652.263011148,-9297086.519780472,-1,9297086.519780472,6.941156184075158
260498,2022-12-29 17:59:35,cbridge,Shiden,2798658.5920499996,-8075.50649479645,-8075.50649479645,1,1,2798658.5920499996,1,2798658.5920499996,-8075.50649479645,-1,8075.50649479645,-6808.635384318848,-1,6808.635384318848,-315324.6992074308,-1,315324.6992074308,-25420.440163579464,-1,25420.440163579464,-300251.84510320175,-1,300251.84510320175,2798658.5920499996,1,2798658.5920499996,-0.2885491827311881
260499,2022-12-29 17:59:35,cbridge,Syscoin,0.20703,0.0,0.0,1,1,0.20703,1,0.20703,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.20703,1,0.20703,0.0
260500,2022-12-29 17:59:35,cbridge,xDai,346.86381,0.0,0.0,1,1,1.0010000139050548,1,1.0010000139050548,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.554312234475219e-14,1,1.554312234475219e-14,1.554312234475219e-14,1,1.554312234475219e-14,1.0010000139050548,1,1.0010000139050548,0.0
260501,2022-12-29 17:59:35,cega,Solana,17460725.24024,-22591073.01956727,-22591073.01956727,1,1,3600207.651330646,1,3600207.651330646,-22591073.01956727,-1,22591073.01956727,-1372852.5594985597,-1,1372852.5594985597,17268357.48466999,1,17268357.48466999,3600207.651330646,1,3600207.651330646,3600207.651330646,1,3600207.651330646,3600207.651330646,1,3600207.651330646,-129.38221470608715
260504,2022-12-29 17:59:35,chainport,Binance,112328.216,-862.8620000000001,-862.8620000000001,1,1,58029.972,1,58029.972,-862.8620000000001,-1,862.8620000000001,-19393.374000000007,-1,19393.374000000007,-3540.5369999999903,-1,3540.5369999999903,87810.723,1,87810.723,58029.972,1,58029.972,58029.972,1,58029.972,-0.7681614030084838
260505,2022-12-29 17:59:35,chainport,Ethereum,96018345.423,-829053.2249999999,-829053.2249999999,1,1,10310691.390999997,1,10310691.390999997,-829053.2249999999,-1,829053.2249999999,-4012025.0169999963,-1,4012025.0169999963,-32292918.658000004,-1,32292918.658000004,-37959896.974999994,-1,37959896.974999994,10310691.390999997,1,10310691.390999997,10310691.390999997,1,10310691.390999997,-0.8634321090909056
260506,2022-12-29 17:59:35,compound,Ethereum,1398230412.26149,-8074505.418254576,-8074505.418254576,1,1,-3084682660.0998588,-1,3084682660.0998588,-8074505.418254576,-1,8074505.418254576,-17286196.14664628,-1,17286196.14664628,-48782206.023774885,-1,48782206.023774885,-703546806.3642106,-1,703546806.3642106,-1179971878.3250792,-1,1179971878.3250792,-2827400682.1533103,-1,2827400682.1533103,-0.5774803170812824
260522,2022-12-29 17:59:35,connext,Optimism,1483884.69379,660.3347132972657,660.3347132972657,1,1,25104.128950792765,1,25104.128950792765,660.3347132972657,1,660.3347132972657,20925.3747875287,1,20925.3747875287,-1525351.1641875117,-1,1525351.1641875117,550616.2215982048,1,550616.2215982048,-611748.4443261253,-1,611748.4443261253,25104.128950792765,1,25104.128950792765,0.0445004059992492
260521,2022-12-29 17:59:35,connext,Moonriver,770202.14991,-6.35069435006227,-6.35069435006227,1,1,-1516160.2531323421,-1,1516160.2531323421,-6.35069435006227,-1,6.35069435006227,-321086.7589418653,-1,321086.7589418653,-298371.7501857236,-1,298371.7501857236,-186610.4214447175,-1,186610.4214447175,-61249.23107457411,-1,61249.23107457411,-1516160.2531323421,-1,1516160.2531323421,-0.000824549029213222
260520,2022-12-29 17:59:35,connext,Moonbeam,207631.44894,0.0,0.0,1,1,207631.44894000018,1,207631.44894000018,0.0,1,0.0,-209664.15469826246,-1,209664.15469826246,-209664.15469826246,-1,209664.15469826246,2813.7170361066446,1,2813.7170361066446,-1217119.6061620873,-1,1217119.6061620873,207631.44894000018,1,207631.44894000018,0.0
260519,2022-12-29 17:59:35,connext,Milkomeda,54998.184129999994,0.0,0.0,1,1,-26364.48513223577,-1,26364.48513223577,0.0,1,0.0,-93781.37288022804,-1,93781.37288022804,-93781.37288022804,-1,93781.37288022804,-24957.58457974551,-1,24957.58457974551,-240334.1592801978,-1,240334.1592801978,-26364.48513223577,-1,26364.48513223577,0.0
260518,2022-12-29 17:59:35,connext,Harmony,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,
260517,2022-12-29 17:59:35,connext,Fuse,524674.90901,0.0,0.0,1,1,524674.9090100001,1,524674.9090100001,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-279262.17475656845,-1,279262.17475656845,-275862.33776443015,-1,275862.33776443015,524674.9090100001,1,524674.9090100001,0.0
260487,2022-12-29 17:59:35,cbridge,Boba,46086.52946,0.0,0.0,1,1,1037.7090360513387,1,1037.7090360513387,0.0,1,0.0,-29.2922758813071,-1,29.2922758813071,-27.41733540195631,-1,27.41733540195631,-12191.846755268747,-1,12191.846755268747,-37705.866011232756,-1,37705.866011232756,1037.7090360513387,1,1037.7090360513387,0.0
260516,2022-12-29 17:59:35,connext,Fantom,2183806.36114,-670.4000757043345,-670.4000757043345,1,1,598623.8771316005,1,598623.8771316005,-670.4000757043345,-1,670.4000757043345,13024.742912347972,1,13024.742912347972,-103090.9681884237,-1,103090.9681884237,-232346.97274889017,-1,232346.97274889017,-1942070.1312376808,-1,1942070.1312376808,598623.8771316005,1,598623.8771316005,-0.030698695984856892
260514,2022-12-29 17:59:35,connext,Ethereum,101584.12701,-2416.9551874793897,-2416.9551874793897,1,1,-2557068.249526811,-1,2557068.249526811,-2416.9551874793897,-1,2416.9551874793897,-163.27432278920014,-1,163.27432278920014,-101840.12119503759,-1,101840.12119503759,-244044.85743825592,-1,244044.85743825592,-1559797.8047713053,-1,1559797.8047713053,-2557068.249526811,-1,2557068.249526811,-2.3792646140882456
260513,2022-12-29 17:59:35,connext,Cronos,646552.34612,82.05550352938991,82.05550352938991,1,1,-274042.6052405405,-1,274042.6052405405,82.05550352938991,1,82.05550352938991,-547372.4047723502,-1,547372.4047723502,-578608.7903338862,-1,578608.7903338862,405068.4487053765,1,405068.4487053765,601876.3566046652,1,601876.3566046652,-274042.6052405405,-1,274042.6052405405,0.012691239003587255
260512,2022-12-29 17:59:35,connext,Boba,16820.5158,0.0,0.0,1,1,-12370.310899350676,-1,12370.310899350676,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,-546509.6441767905,-1,546509.6441767905,-600458.1716039404,-1,600458.1716039404,-12370.310899350676,-1,12370.310899350676,0.0
260511,2022-12-29 17:59:35,connext,Binance,768414.0381499999,113208.97056009335,113208.97056009335,1,1,-2615721.733287273,-1,2615721.733287273,113208.97056009335,1,113208.97056009335,76593.50822486953,1,76593.50822486953,-64435.92990393902,-1,64435.92990393902,-16899.06031043455,-1,16899.06031043455,-2341217.6757979086,-1,2341217.6757979086,-2615721.733287273,-1,2615721.733287273,14.732808738456981
260510,2022-12-29 17:59:35,connext,Avalanche,234326.0267,-461.8504526972836,-461.8504526972836,1,1,-703965.9567738909,-1,703965.9567738909,-461.8504526972836,-1,461.8504526972836,-23975.027219540265,-1,23975.027219540265,-589987.0093180104,-1,589987.0093180104,-891555.44444113,-1,891555.44444113,-1587448.4128394036,-1,1587448.4128394036,-703965.9567738909,-1,703965.9567738909,-0.19709737718916545
260509,2022-12-29 17:59:35,connext,Arbitrum,910109.35644,-1781.4559797021075,-1781.4559797021075,1,1,-1613630.465335701,-1,1613630.465335701,-1781.4559797021075,-1,1781.4559797021075,41199.14442987865,1,41199.14442987865,-554680.1300824265,-1,554680.1300824265,-134899.22668685534,-1,134899.22668685534,-583760.6315105801,-1,583760.6315105801,-1613630.465335701,-1,1613630.465335701,-0.19574087081913788
260515,2022-12-29 17:59:35,connext,Evmos,328646.18408,0.0,0.0,1,1,-1611610.1474003885,-1,1611610.1474003885,0.0,1,0.0,-54400.34599984622,-1,54400.34599984622,-54400.345999846366,-1,54400.345999846366,-721.4392018370272,-1,721.4392018370272,-622531.255061863,-1,622531.255061863,-1611610.1474003885,-1,1611610.1474003885,0.0
260486,2022-12-29 17:59:35,cbridge,Binance,16103140.41708,-441372.67265404086,-441372.67265404086,1,1,1616320.5856785632,1,1616320.5856785632,-441372.67265404086,-1,441372.67265404086,2925585.3167597717,1,2925585.3167597717,4156797.5791935734,1,4156797.5791935734,2640630.8509567427,1,2640630.8509567427,-5017411.448353103,-1,5017411.448353103,616450.3920376934,1,616450.3920376934,-2.7409105380829524
260485,2022-12-29 17:59:35,cbridge,Avalanche,4303273.86535,70093.8914262494,70093.8914262494,1,1,-9442503.744983772,-1,9442503.744983772,70093.8914262494,1,70093.8914262494,790636.417727165,1,790636.417727165,470280.3103558519,1,470280.3103558519,-2590982.465678159,-1,2590982.465678159,-1724907.1037524147,-1,1724907.1037524147,-10821586.708878936,-1,10821586.708878936,1.6288503502100125
260483,2022-12-29 17:59:35,cbridge,Astar,1.07195,0.0,0.0,1,1,1.07195,1,1.07195,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1.07195,1,1.07195,0.0
260448,2022-12-29 17:59:35,acala-liquid-staking,Acala,16274313.89167,-59879.71958966886,-59879.71958966886,1,1,-29476149.33573254,-1,29476149.33573254,-59879.71958966886,-1,59879.71958966886,-807305.5580386925,-1,807305.5580386925,-6838948.793704573,-1,6838948.793704573,-27048890.217589546,-1,27048890.217589546,-26350351.935087733,-1,26350351.935087733,-29476149.33573254,-1,29476149.33573254,-0.36794005565001586
260447,2022-12-29 17:59:35,acala-lcdot,Acala,104664133.31619,0.0,0.0,1,1,104664133.31619,1,104664133.31619,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,104664133.31619,1,104664133.31619,104664133.31619,1,104664133.31619,0.0
260444,2022-12-29 17:59:35,aave-v3,Polygon,67889218.35504,-117546.62721334676,-117546.62721334676,1,1,67889213.788905,1,67889213.788905,-117546.62721334676,-1,117546.62721334676,-169839.39158627804,-1,169839.39158627804,4578831.264348782,1,4578831.264348782,6090963.9977445435,1,6090963.9977445435,29301031.116424683,1,29301031.116424683,67889213.788905,1,67889213.788905,-0.1731447644581995
260442,2022-12-29 17:59:35,aave-v3,Optimism,89171608.39316,-11933760.768272275,-11933760.768272275,1,1,89171608.39316,1,89171608.39316,-11933760.768272275,-1,11933760.768272275,-13659609.144273626,-1,13659609.144273626,-9013334.588726755,-1,9013334.588726755,-340416579.5497384,-1,340416579.5497384,81051213.92030846,1,81051213.92030846,89171608.39316,1,89171608.39316,-13.382915238733842
260440,2022-12-29 17:59:35,aave-v3,Harmony,0.0,0.0,0.0,1,1,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,
260438,2022-12-29 17:59:35,aave-v3,Fantom,718249.1903499999,-2882.826193938055,-2882.826193938055,1,1,718249.1903499997,1,718249.1903499997,-2882.826193938055,-1,2882.826193938055,-6621.898101519898,-1,6621.898101519898,-109631.62537638308,-1,109631.62537638308,-500417.5484148562,-1,500417.5484148562,-3759076.8724046866,-1,3759076.8724046866,718249.1903499997,1,718249.1903499997,-0.40136852678292134
260449,2022-12-29 17:59:35,algofi-lend,Algorand,54230392.98161,143607.08207960828,143607.08207960828,1,1,31401173.77825495,1,31401173.77825495,143607.08207960828,1,143607.08207960828,194366.12926090125,1,194366.12926090125,1352906.7142056571,1,1352906.7142056571,-24028349.852652065,-1,24028349.852652065,-4426947.16054941,-1,4426947.16054941,31401173.77825495,1,31401173.77825495,0.2648092226222788
260436,2022-12-29 17:59:35,aave-v3,Avalanche,248658801.01576003,344381.6323782407,344381.6323782407,1,1,248658800.015781,1,248658800.015781,344381.6323782407,1,344381.6323782407,-4998455.680019344,-1,4998455.680019344,-25111532.821507834,-1,25111532.821507834,-376194813.95574796,-1,376194813.95574796,-651212123.5474622,-1,651212123.5474622,248658800.015781,1,248658800.015781,0.13849565387247795
260429,2022-12-29 17:59:35,aave-v2,Polygon,183784017.92154,-310617.6599621917,-310617.6599621917,1,1,-992803834.070658,-1,992803834.070658,-310617.6599621917,-1,310617.6599621917,-2302836.0566315237,-1,2302836.0566315237,-5632833.32565236,-1,5632833.32565236,-38501386.915172875,-1,38501386.915172875,-134649109.18707994,-1,134649109.18707994,-984062348.7937338,-1,984062348.7937338,-0.1690123349543913
260425,2022-12-29 17:59:35,aave-v2,Ethereum,2986007925.73803,3303626.0173101453,3303626.0173101453,1,1,-611046206.521683,-1,611046206.521683,3303626.0173101453,1,3303626.0173101453,11906864.401410114,1,11906864.401410114,83548662.95939763,1,83548662.95939763,-591478630.7545116,-1,591478630.7545116,-1644273679.205089,-1,1644273679.205089,-562247719.9445047,-1,562247719.9445047,0.11063688039252649
260423,2022-12-29 17:59:35,aave-v2,Avalanche,43837450.66004,-9383.759222416993,-9383.759222416993,1,1,-1286205951.2936869,-1,1286205951.2936869,-9383.759222416993,-1,9383.759222416993,-558777.0441546283,-1,558777.0441546283,-3015602.5347107793,-1,3015602.5347107793,-35925017.59702406,-1,35925017.59702406,-75338676.2331523,-1,75338676.2331523,-1340048070.3836474,-1,1340048070.3836474,-0.021405805039139178
260420,2022-12-29 17:59:35,aave-v1,Ethereum,28778629.76882,-12343.13790185652,-12343.13790185652,1,1,-28349902.551461868,-1,28349902.551461868,-12343.13790185652,-1,12343.13790185652,-1074876.2728738396,-1,1074876.2728738396,7387866.189165742,1,7387866.189165742,3397924.4952600254,1,3397924.4952600254,-2196704.9511681683,-1,2196704.9511681683,-28886343.569626853,-1,28886343.569626853,-0.042889942992454785
260419,2022-12-29 17:59:35,4swap,Mixin,45702078.99257,89616.6371099994,89616.6371099994,1,1,-36768899.04687999,-1,36768899.04687999,89616.6371099994,1,89616.6371099994,-403259.45660000143,-1,403259.45660000143,-2162775.1144999997,-1,2162775.1144999997,-36768899.04687999,-1,36768899.04687999,-36768899.04687999,-1,36768899.04687999,-36768899.04687999,-1,36768899.04687999,0.19608875369667272
260646,2022-12-29 17:59:35,lido,Ethereum,5836153482.565221,4754985.60682245,4754985.60682245,1,1,3896894538.2969704,1,3896894538.2969704,4754985.60682245,1,4754985.60682245,18278815.15315392,1,18278815.15315392,82162642.8464534,1,82162642.8464534,539258104.7723709,1,539258104.7723709,746419236.1396669,1,746419236.1396669,3889639009.690498,1,3889639009.690498,0.08147464971624503
260434,2022-12-29 17:59:35,aave-v3,Arbitrum,49314528.92318,761192.5583855981,761192.5583855981,1,1,49314528.92318,1,49314528.92318,761192.5583855981,1,761192.5583855981,1515738.1322420824,1,1515738.1322420824,11081071.554584133,1,11081071.554584133,22017001.93986341,1,22017001.93986341,26281008.506524134,1,26281008.506524134,49314528.92318,1,49314528.92318,1.5435462428757056
260523,2022-12-29 17:59:35,connext,Polygon,269059.83585000003,-43875.896199064024,-43875.896199064024,1,1,-587193.1493639586,-1,587193.1493639586,-43875.896199064024,-1,43875.896199064024,-22797.810027520376,-1,22797.810027520376,59563.24939850716,1,59563.24939850716,62656.26902715587,1,62656.26902715587,-1995173.1906512072,-1,1995173.1906512072,-587193.1493639586,-1,587193.1493639586,-16.307114757746557
260454,2022-12-29 17:59:35,apeswap-lending,Binance,11664574.98159,101964.68781499284,101964.68781499284,1,1,-7833837.1635927595,-1,7833837.1635927595,101964.68781499284,1,101964.68781499284,-429948.4569079883,-1,429948.4569079883,-3196078.7414957713,-1,3196078.7414957713,-4491923.812506313,-1,4491923.812506313,-7833837.1635927595,-1,7833837.1635927595,-7833837.1635927595,-1,7833837.1635927595,0.8741397605649752
260462,2022-12-29 17:59:35,astroport,Terra,2009385.47851,78086.39131183745,78086.39131183745,1,1,-23285626.195842076,-1,23285626.195842076,78086.39131183745,1,78086.39131183745,137879.05127808964,1,137879.05127808964,-128626.96608170957,-1,128626.96608170957,-1277.739582641807,-1,1277.739582641807,-1787883.737155379,-1,1787883.737155379,-23285626.195842076,-1,23285626.195842076,3.8860831904558246
260482,2022-12-29 17:59:35,cbridge,Arbitrum,7988889.48344,-324192.19373094966,-324192.19373094966,1,1,2028329.9258913565,1,2028329.9258913565,-324192.19373094966,-1,324192.19373094966,-1812428.6810681426,-1,1812428.6810681426,-4145941.353768022,-1,4145941.353768022,-1097308.1628563504,-1,1097308.1628563504,-4782048.855227244,-1,4782048.855227244,2417632.424119141,1,2417632.424119141,-4.058038284331769
260481,2022-12-29 17:59:35,camelot,Arbitrum,16492029.46969,-9416.69236554869,-9416.69236554869,1,1,9957128.559369257,1,9957128.559369257,-9416.69236554869,-1,9416.69236554869,-191172.98663888118,-1,191172.98663888118,7788008.842965693,1,7788008.842965693,9957128.559369257,1,9957128.559369257,9957128.559369257,1,9957128.559369257,9957128.559369257,1,9957128.559369257,-0.057098444935811135
260480,2022-12-29 17:59:35,bifrost-staking,Bifrost,29280138.542310003,6543.409802932041,6543.409802932041,1,1,-7059865.914710054,-1,7059865.914710054,6543.409802932041,1,6543.409802932041,199318.9798782178,1,199318.9798782178,-10047313.778804258,-1,10047313.778804258,-9634939.719622975,-1,9634939.719622975,-4813813.804363356,-1,4813813.804363356,-7059865.914710054,-1,7059865.914710054,0.022347605334847608
260479,2022-12-29 17:59:35,bifrost-liquid-crowdloan,Bifrost,11569193.50423,-546.0884999911045,-546.0884999911045,1,1,-281308.74104240595,-1,281308.74104240595,-546.0884999911045,-1,546.0884999911045,-3374.9872424449077,-1,3374.9872424449077,-281308.74104240595,-1,281308.74104240595,-281308.74104240595,-1,281308.74104240595,-281308.74104240595,-1,281308.74104240595,-281308.74104240595,-1,281308.74104240595,-0.004720195057602246
260478,2022-12-29 17:59:35,benqi-staked-avax,Avalanche,55254235.75992,-9849.976927190932,-9849.976927190932,1,1,47981663.25288045,1,47981663.25288045,-9849.976927190932,-1,9849.976927190932,1723957.2096761316,1,1723957.2096761316,97883.34957356917,1,97883.34957356917,-317578.6030210662,-1,317578.6030210662,21495499.296860404,1,21495499.296860404,47981663.25288045,1,47981663.25288045,-0.017826645852073934
260475,2022-12-29 17:59:35,benddao,Ethereum,85873942.6521,2665630.931394212,2665630.931394212,1,1,19284419.052313536,1,19284419.052313536,2665630.931394212,1,2665630.931394212,10986207.638388835,1,10986207.638388835,16058136.773902664,1,16058136.773902664,8985923.255463555,1,8985923.255463555,32781345.733052514,1,32781345.733052514,19284419.052313536,1,19284419.052313536,3.1041208183411917
